Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Tottenham_21_22,Manchester Utd_21_22,West Ham_21_22,Wolves_21_22,Leicester City_21_22,Aston Villa_21_22,Southampton_21_22,Crystal Palace_21_22,Brighton_21_22,Newcastle Utd_21_22,Brentford_21_22,Everton_21_22,Leeds United_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Bournemouth_19_20,63.97655820689325,64.5832795698701,50.40833264451424,34.36568055487916,28.231188426986208,27.16615541441225,27.349588662354687,27.202941017470888,18.138357147217054,16.911534525287763,10.816653826391969,14.352700094407323,12.68857754044952,6.4031242374328485,2.0,4.898979485566356,19.44222209522358,9.848857801796104,12.083045973594572,21.840329667841555
Aston Villa_19_20,67.34983296193094,67.06713054842886,55.263007518592396,39.57271787481876,32.71085446759225,30.479501308256342,31.38470965295043,38.06573262134856,17.4928556845359,21.42428528562855,16.431676725154983,20.322401432901575,24.73863375370596,10.198039027185569,11.874342087037917,8.06225774829855,9.643650760992955,20.396078054371138,9.433981132056603,19.44222209522358
Norwich City_19_20,72.40165743959182,72.73238618387272,59.09314681077663,43.01162633521314,36.68787265568828,35.2845575287547,35.679125549822544,35.73513677041127,24.413111231467404,25.0,18.973665961010276,22.561028345356956,20.83266665599966,12.569805089976535,9.848857801796104,6.708203932499369,13.74772708486752,11.40175425099138,4.123105625617661,13.416407864998739
Manchester City_20_21,12.68857754044952,17.05872210923198,6.082762530298219,20.223748416156685,26.248809496813376,28.39013913315678,27.49545416973504,35.832945734337834,41.677331968349414,38.28837943815329,43.78355855797927,40.91454509095757,46.357307945997036,50.724747411889595,52.87721626560914,56.356011214421486,67.21606950722423,59.43904440685432,64.66838485689897,74.75961476626267
Manchester Utd_20_21,24.289915602982237,24.73863375370596,14.071247279470288,11.045361017187261,12.884098726725126,13.601470508735444,13.076696830622021,30.512292604784715,25.65151067676132,23.853720883753127,29.698484809834994,27.073972741361768,35.86084215408221,36.24913792078372,39.02563260217571,41.892720131306824,51.58488150611572,47.34976240700686,49.92995093127971,60.44832503882965
Leicester City_20_21,29.189039038652847,30.62678566222711,16.911534525287763,4.242640687119285,7.0710678118654755,9.0,8.774964387392123,24.1039415863879,22.494443758403985,19.672315572906,24.779023386727733,22.737634001804146,29.79932885150268,31.559467676119,34.19064199455752,37.376463182061514,47.80167361086848,42.0,45.617978911828175,55.65968020030299
Chelsea_20_21,31.400636936215164,33.49626844888845,16.911534525287763,7.211102550927978,10.198039027185569,13.379088160259652,11.357816691600547,17.578395831246947,25.573423705088842,20.024984394500787,25.099800796022265,21.97726097583591,26.343879744638983,32.155870381627054,33.54101966249684,37.376463182061514,49.749371855331,39.370039370059054,45.727453460694704,55.80322571321482
West Ham_20_21,36.235341863986875,37.8021163428716,22.693611435820433,6.4031242374328485,3.605551275463989,6.782329983125268,5.830951894845301,17.378147196982766,18.627936010197157,13.92838827718412,18.411952639521967,16.431676725154983,22.02271554554524,25.39685019840059,27.459060435491963,31.016124838541646,42.638011210655684,34.539832078341085,39.370039370059054,49.26459174701441
Everton_20_21,40.91454509095757,42.16633728461603,27.964262908219126,10.770329614269007,4.898979485566356,5.196152422706632,6.4031242374328485,18.681541692269406,13.784048752090222,10.246950765959598,13.490737563232042,13.076696830622021,19.339079605813716,20.248456731316587,22.912878474779202,26.1725046566048,37.134889255254286,30.95157508108432,34.45286635390443,44.11349000022555
Tottenham_20_21,34.07345007480164,34.88552708502482,20.42057785666214,9.539392014169456,6.557438524302,8.48528137423857,5.0990195135927845,20.346989949375804,19.209372712298546,14.071247279470288,20.322401432901575,16.492422502470642,24.515301344262525,27.294688127912362,28.948229652260256,32.4037034920393,44.31703961232068,36.069377593742864,40.64480286580315,51.42956348249516
Liverpool_20_21,37.960505792204614,38.22302970723278,25.39685019840059,12.449899597988733,5.916079783099616,4.898979485566356,2.449489742783178,23.021728866442675,13.152946437965905,9.695359714832659,16.0312195418814,12.96148139681572,23.345235059857504,22.64950330581225,25.019992006393608,27.964262908219126,38.8329756778952,33.54101966249684,36.05551275463989,46.9148164229596
Aston Villa_20_21,42.05948168962618,43.37049688440288,27.730849247724095,13.96424004376894,9.9498743710662,11.661903789690601,9.486832980505138,13.19090595827292,17.916472867168917,10.488088481701515,14.866068747318506,11.313708498984761,15.7797338380595,21.748563170931547,22.40535650240808,26.419689627245813,39.74921382870358,28.089143810376278,34.698703145794944,44.955533585978046
Arsenal_20_21,43.197222132910355,44.74371464239419,28.705400188814647,14.89966442575134,11.575836902790225,13.45362404707371,11.532562594670797,11.0,19.390719429665317,11.874342087037917,15.362291495737216,12.206555615733702,14.491376746189438,22.045407685048602,22.38302928559939,26.551836094703507,40.162171256046406,27.313000567495326,34.77067730142742,44.721359549995796
Leeds United_20_21,49.9799959983992,49.759421218498915,38.13135192987524,23.452078799117146,16.30950643030009,13.74772708486752,14.52583904633395,28.337254630609507,1.4142135623730951,7.280109889280518,8.602325267042627,9.433981132056603,21.02379604162864,12.24744871391589,15.84297951775486,17.291616465790582,26.248809496813376,26.49528259898354,24.677925358506133,35.52463933666322
Wolves_20_21,55.83009940883144,57.227615711297986,41.72529209005013,25.553864678361276,20.71231517720798,20.83266665599966,20.688160865577203,16.1245154965971,18.138357147217054,13.19090595827292,9.219544457292887,11.224972160321824,4.123105625617661,12.36931687685298,11.489125293076057,15.748015748023622,29.563490998188964,15.524174696260024,23.366642891095847,31.953090617340916
Crystal Palace_20_21,59.2452529743945,60.01666435249463,46.238512086787566,29.189039038652847,23.15167380558045,21.79449471770337,22.825424421026653,25.709920264364882,13.341664064126334,13.74772708486752,6.48074069840786,12.767145334803704,13.638181696985855,3.7416573867739413,7.280109889280518,9.219544457292887,20.273134932713294,16.792855623746664,16.822603841260722,25.573423705088842
Southampton_20_21,57.844619455918284,58.08614292583042,45.387222871640866,29.086079144497972,22.40535650240808,20.42057785666214,21.470910553583888,28.722813232690143,9.16515138991168,12.041594578792296,6.324555320336759,11.704699910719626,17.4928556845359,3.7416573867739413,8.774964387392123,9.433981132056603,19.0,19.849433241279208,16.881943016134134,26.90724809414742
Burnley_20_21,64.41273166075166,66.03786792439622,49.98999899979995,34.307433596816885,30.01666203960727,30.298514815086232,30.033314835362415,20.049937655763422,26.43860813280457,22.045407685048602,17.291616465790582,19.339079605813716,7.0,17.0,13.784048752090222,17.146428199482248,30.23243291566195,10.04987562112089,22.22611077089287,28.337254630609507
Brighton_20_21,58.69412236331676,59.67411499134277,44.41846462902562,29.58039891549808,24.228082879171435,24.166091947189145,23.366642891095847,19.131126469708992,19.519221295943137,14.212670403551895,11.0,10.954451150103322,5.385164807134504,12.529964086141668,9.273618495495704,13.638181696985855,28.635642126552707,11.357816691600547,20.688160865577203,30.215889859476256
Newcastle Utd_20_21,63.324560795950255,63.984373092185564,49.77951385861457,33.58571124749333,27.49545416973504,26.43860813280457,26.70205984563738,26.627053911388696,17.60681686165901,16.401219466856727,10.099504938362077,13.96424004376894,12.24744871391589,5.830951894845301,2.23606797749979,5.385164807134504,19.672315572906,10.488088481701515,12.767145334803704,22.315913604421397
Fulham_20_21,64.73020933072904,66.10597552415364,50.0999001995014,35.66510900025401,31.176914536239792,31.54362059117501,30.675723300355934,20.615528128088304,27.53179979587241,22.293496809607955,18.708286933869708,19.05255888325765,8.12403840463596,18.708286933869708,14.45683229480096,17.916472867168917,31.921779399024736,8.602325267042627,22.693611435820433,29.832867780352597
West Brom_20_21,79.68061244744545,80.05623023850174,66.47555941848101,49.969990994595946,43.78355855797927,42.30839160261236,42.96510211788167,42.16633728461603,31.160872901765764,32.46536616149585,26.13426869074396,30.166206257996713,27.294688127912362,19.4164878389476,17.378147196982766,14.071247279470288,13.038404810405298,16.401219466856727,7.3484692283495345,5.916079783099616
Sheffield Utd_20_21,80.36168241145776,81.10487038396646,66.19667665374146,50.79370039680118,45.16635916254486,44.48595283907045,44.28317965096906,38.3275357934736,35.52463933666322,33.83784863137726,28.39013913315678,30.643106892089126,24.124676163629637,23.53720459187964,19.1049731745428,18.24828759089466,24.71841418861655,10.488088481701515,15.066519173319364,16.30950643030009
