Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,West Ham_21_22,Arsenal_21_22,Wolves_21_22,Tottenham_21_22,Manchester Utd_21_22,Brighton_21_22,Crystal Palace_21_22,Everton_21_22,Leicester City_21_22,Southampton_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Chelsea_16_17,5.916079783099616,4.123105625617661,8.774964387392123,8.12403840463596,18.0,17.74823934929885,20.024984394500787,17.72004514666935,19.261360284258224,17.0,19.748417658131498,20.83266665599966,21.840329667841555,20.248456731316587,21.61018278497431,21.61018278497431,25.199206336708304,25.514701644346147,33.52610922848042,30.854497241083024
Liverpool_16_17,10.198039027185569,9.486832980505138,6.164414002968976,8.06225774829855,18.627936010197157,19.79898987322333,20.83266665599966,15.7797338380595,20.591260281974,16.55294535724685,19.1049731745428,19.72308292331602,23.021728866442675,20.024984394500787,20.688160865577203,20.688160865577203,24.819347291981714,24.819347291981714,32.54228019054596,28.89636655359978
Manchester City_16_17,7.874007874011811,5.477225575051661,8.246211251235321,6.4031242374328485,16.76305461424021,17.029386365926403,18.867962264113206,15.7797338380595,18.275666882497067,15.427248620541512,18.138357147217054,19.1049731745428,20.83266665599966,18.788294228055936,19.949937343260004,19.949937343260004,23.706539182259394,23.958297101421877,31.89043743820395,29.0
Arsenal_16_17,10.246950765959598,6.082762530298219,10.04987562112089,3.4641016151377544,13.92838827718412,14.317821063276353,16.0312195418814,13.038404810405298,15.394804318340652,12.449899597988733,15.165750888103101,16.186414056238647,17.916472867168917,15.811388300841896,17.0,17.0,20.71231517720798,21.0,28.948229652260256,26.19160170741759
Tottenham_16_17,13.601470508735444,7.54983443527075,17.291616465790582,7.874007874011811,11.045361017187261,8.774964387392123,12.449899597988733,14.89966442575134,11.0,12.041594578792296,14.352700094407323,15.937377450509228,13.601470508735444,14.352700094407323,16.401219466856727,16.401219466856727,18.681541692269406,19.621416870348583,27.16615541441225,26.343879744638983
Manchester Utd_16_17,19.209372712298546,13.30413469565007,19.209372712298546,7.211102550927978,5.0990195135927845,5.385164807134504,6.708203932499369,7.874007874011811,5.385164807134504,4.358898943540674,6.48074069840786,8.12403840463596,7.810249675906654,6.782329983125268,8.54400374531753,8.54400374531753,11.180339887498949,12.041594578792296,19.748417658131498,18.49324200890693
Everton_16_17,19.8997487421324,13.92838827718412,20.149441679609886,8.06225774829855,4.358898943540674,4.47213595499958,5.830951894845301,8.306623862918075,4.47213595499958,4.69041575982343,6.4031242374328485,8.06225774829855,7.0710678118654755,6.708203932499369,8.48528137423857,8.48528137423857,10.770329614269007,11.832159566199232,19.261360284258224,18.411952639521967
Watford_16_17,23.366642891095847,18.0,21.307275752662516,9.848857801796104,5.385164807134504,9.486832980505138,6.782329983125268,3.3166247903554,7.874007874011811,3.7416573867739413,3.3166247903554,3.3166247903554,9.38083151964686,5.916079783099616,5.0990195135927845,5.0990195135927845,8.602325267042627,9.486832980505138,15.7797338380595,14.035668847618199
West Brom_16_17,22.045407685048602,16.186414056238647,21.400934559032695,9.9498743710662,5.385164807134504,5.830951894845301,6.164414002968976,7.280109889280518,4.242640687119285,2.8284271247461903,4.123105625617661,6.082762530298219,5.477225575051661,3.605551275463989,5.830951894845301,5.830951894845301,8.12403840463596,8.831760866327848,17.0,15.652475842498529
Bournemouth_16_17,24.413111231467404,18.49324200890693,23.790754506740637,12.206555615733702,5.196152422706632,6.0,5.0990195135927845,8.06225774829855,3.4641016151377544,4.242640687119285,3.605551275463989,5.385164807134504,3.7416573867739413,3.0,4.898979485566356,4.898979485566356,6.0,7.211102550927978,14.798648586948742,14.247806848775006
