Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Tottenham_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Crystal Palace_21_22,Aston Villa_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Burnley_21_22,Watford_21_22,Newcastle Utd_21_22,Norwich City_21_22
Manchester City_19_20,14.52583904633395,5.477225575051661,14.247806848775006,28.460498941515414,21.93171219946131,18.81488772222678,24.515301344262525,39.153543900903784,35.52463933666322,28.653097563788805,35.185224171518364,31.591137997862628,33.67491648096547,35.679125549822544,38.948684188300895,39.08964057138413,46.07602413403309,44.48595283907045,48.95916665957459,59.312730505347666
Chelsea_19_20,27.147743920996454,20.92844953645635,17.578395831246947,9.899494936611665,3.605551275463989,2.449489742783178,4.358898943540674,22.561028345356956,17.146428199482248,12.767145334803704,15.684387141358123,13.564659966250536,14.966629547095765,16.401219466856727,20.273134932713294,20.639767440550294,27.65863337187866,27.0,31.28897569432403,40.124805295477756
Manchester Utd_19_20,29.03446228191595,23.366642891095847,17.97220075561143,7.874007874011811,4.58257569495584,7.0710678118654755,6.082762530298219,17.0,11.575836902790225,15.0,12.727922061357855,11.045361017187261,13.038404810405298,13.30413469565007,20.024984394500787,18.76166303929372,23.2163735324878,25.67099530598687,30.083217912982647,38.18376618407357
Tottenham_19_20,30.23243291566195,22.825424421026653,20.445048300260872,12.68857754044952,7.0710678118654755,4.58257569495584,4.47213595499958,23.62202362203543,17.11724276862369,9.16515138991168,13.45362404707371,9.9498743710662,11.789826122551595,13.92838827718412,17.549928774784245,17.349351572897472,24.859605789312106,23.366642891095847,27.85677655436824,37.53664875824692
Wolves_19_20,32.449961479175904,26.870057685088806,21.470910553583888,6.782329983125268,6.4031242374328485,9.16515138991168,5.385164807134504,15.652475842498529,9.16515138991168,13.601470508735444,9.273618495495704,8.602325267042627,10.099504938362077,9.9498743710662,16.881943016134134,15.684387141358123,20.223748416156685,22.737634001804146,27.0,34.66987164671943
Sheffield Utd_19_20,35.6931365951495,31.796226191169293,24.372115213907882,9.1104335791443,13.114877048604,16.881943016134134,13.784048752090222,7.483314773547883,3.0,21.307275752662516,12.12435565298214,13.892443989449804,14.866068747318506,12.569805089976535,21.213203435596427,18.894443627691185,18.49324200890693,25.80697580112788,29.563490998188964,34.79942528261063
Crystal Palace_19_20,41.44876355212541,37.376463182061514,30.23243291566195,12.206555615733702,17.26267650163207,20.85665361461421,16.431676725154983,8.12403840463596,3.3166247903554,21.95449840010015,10.44030650891055,14.177446878757825,14.035668847618199,10.770329614269007,18.708286933869708,16.401219466856727,14.352700094407323,22.759613353482084,25.88435821108957,29.546573405388315
Everton_19_20,41.6293165929973,35.6931365951495,30.740852297878796,12.884098726725126,15.0,16.911534525287763,11.445523142259598,17.233687939614086,9.695359714832659,13.076696830622021,1.4142135623730951,6.324555320336759,4.898979485566356,2.23606797749979,9.539392014169456,7.874007874011811,12.68857754044952,14.866068747318506,18.627936010197157,25.41653005427767
Newcastle Utd_19_20,43.70354676682432,38.17066936798463,32.77193921634788,13.892443989449804,17.146428199482248,19.467922333931785,13.92838827718412,16.431676725154983,9.539392014169456,15.684387141358123,4.123105625617661,9.219544457292887,7.54983443527075,4.47213595499958,10.295630140987,8.774964387392123,11.575836902790225,15.165750888103101,18.384776310850235,23.769728648009426
Arsenal_19_20,40.311288741492746,33.823069050575526,29.478805945967352,13.416407864998739,13.96424004376894,15.165750888103101,10.04987562112089,18.841443681416774,11.045361017187261,10.816653826391969,2.0,3.1622776601683795,2.449489742783178,2.23606797749979,9.433981132056603,7.3484692283495345,13.601470508735444,14.45683229480096,18.681541692269406,26.758176320519304
Burnley_19_20,43.12771730569565,36.89173349139343,32.37282811247729,14.730919862656235,16.431676725154983,17.916472867168917,12.409673645990857,19.339079605813716,11.874342087037917,12.24744871391589,2.23606797749979,6.4031242374328485,4.123105625617661,2.449489742783178,7.3484692283495345,5.916079783099616,12.328828005937952,12.806248474865697,16.55294535724685,23.769728648009426
Brighton_19_20,41.400483088968905,35.2845575287547,30.298514815086232,13.74772708486752,15.297058540778355,17.05872210923198,12.083045973594572,16.792855623746664,9.1104335791443,13.784048752090222,2.23606797749979,5.385164807134504,5.0,2.0,11.045361017187261,8.06225774829855,11.40175425099138,15.033296378372908,19.026297590440446,26.095976701399778
West Ham_19_20,43.12771730569565,36.40054944640259,32.37282811247729,16.15549442140351,16.792855623746664,17.69180601295413,12.569805089976535,20.83266665599966,13.152946437965905,11.045361017187261,3.0,4.58257569495584,2.23606797749979,2.449489742783178,7.0710678118654755,4.358898943540674,12.0,11.489125293076057,15.684387141358123,24.020824298928627
Southampton_19_20,46.78675026115834,39.7994974842648,36.565010597564445,19.8997487421324,20.46948949045872,20.83266665599966,15.652475842498529,25.67099530598687,18.275666882497067,10.816653826391969,8.246211251235321,9.486832980505138,6.782329983125268,8.06225774829855,1.0,4.242640687119285,14.594519519326424,8.306623862918075,11.874342087037917,20.8806130178211
Bournemouth_19_20,46.010868281309364,40.099875311526844,34.77067730142742,17.549928774784245,20.074859899884732,22.045407685048602,17.0,17.291616465790582,10.677078252031311,17.69180601295413,6.0,9.695359714832659,8.602325267042627,5.385164807134504,11.874342087037917,8.12403840463596,6.708203932499369,13.74772708486752,17.0,22.360679774997898
Aston Villa_19_20,47.70744176750625,40.36087214122113,37.20215047547655,21.656407827707714,21.77154105707724,21.93171219946131,17.146428199482248,25.96150997149434,18.466185312619388,12.083045973594572,8.54400374531753,8.774964387392123,6.708203932499369,7.874007874011811,5.0990195135927845,1.7320508075688772,12.0,6.0,10.488088481701515,20.42057785666214
Watford_19_20,53.786615435440815,47.644516998286385,42.67317658670374,24.535688292770594,27.367864366808018,29.0516780926679,23.68543856465402,23.515952032609693,18.0,21.840329667841555,12.409673645990857,15.937377450509228,13.92838827718412,11.789826122551595,12.36931687685298,9.695359714832659,5.744562646538029,10.816653826391969,11.874342087037917,14.352700094407323
