Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,West Ham_21_22,Tottenham_21_22,Wolves_21_22,Aston Villa_21_22,Leicester City_21_22,Southampton_21_22,Brighton_21_22,Newcastle Utd_21_22,Crystal Palace_21_22,Everton_21_22,Brentford_21_22,Leeds United_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Huddersfield_18_19,81.32650244538985,82.78284846512591,68.92024376045111,52.933921071464184,49.51767361255979,49.35585071701227,46.52956049652737,40.8656334834051,38.34057902536163,37.749172176353746,32.51153641401772,30.854497241083024,27.073972741361768,32.155870381627054,20.73644135332772,19.339079605813716,22.135943621178654,17.549928774784245,15.264337522473747,10.198039027185569
Liverpool_19_20,13.0,17.72004514666935,24.43358344574123,37.69615364994153,41.38840417314975,42.05948168962618,44.31703961232068,56.18718715152058,53.150729063673246,56.3382640840131,58.412327466040935,61.5223536610881,65.02307282803544,59.75784467331465,71.0,71.57513534740957,79.3536388579629,74.62573282722254,77.83315488916018,88.48163651289458
Manchester City_19_20,15.524174696260024,11.224972160321824,15.652475842498529,25.787593916455254,26.476404589747453,25.553864678361276,29.257477676655586,47.54997371187496,35.90264614203248,37.49666651850535,42.23742416388575,48.46648326421054,47.916594202843754,42.08325082500163,53.563046963368315,54.72659317004851,60.83584469702052,59.10160742314882,59.715994507334464,71.72865536171719
Leicester City_19_20,21.354156504062622,22.516660498395403,10.198039027185569,11.74734012447073,12.569805089976535,11.74734012447073,15.264337522473747,31.874754901018456,22.181073012818835,26.476404589747453,28.653097563788805,33.13608305156178,35.2845575287547,28.460498941515414,40.620192023179804,41.15823125451335,50.0999001995014,44.56455991031439,47.10626285325551,59.1100668245266
Chelsea_19_20,35.2845575287547,36.41428291206625,24.269322199023193,9.433981132056603,4.358898943540674,3.3166247903554,3.7416573867739413,25.553864678361276,9.433981132056603,12.409673645990857,14.7648230602334,22.516660498395403,20.92844953645635,16.15549442140351,26.77685567799177,27.80287754891569,35.679125549822544,32.54228019054596,33.436506994600975,44.844174649557324
Manchester Utd_19_20,36.02776706930364,38.27531841800928,23.452078799117146,10.392304845413264,8.366600265340756,8.12403840463596,7.280109889280518,18.05547008526779,9.486832980505138,17.74823934929885,15.132745950421556,17.26267650163207,22.47220505424423,14.7648230602334,26.90724809414742,26.645825188948457,38.62641583165593,29.017236257093817,33.481338085566414,45.18849411078001
Tottenham_19_20,37.907782842049734,38.91015291668744,26.248809496813376,12.12435565298214,7.280109889280518,5.744562646538029,5.477225575051661,23.853720883753127,5.744562646538029,10.954451150103322,12.24744871391589,19.72308292331602,18.601075237738275,12.36931687685298,23.895606290697042,24.677925358506133,33.74907406137241,29.13760456866693,30.430248109405877,42.391036788453285
Sheffield Utd_19_20,44.328320518603,48.14561246884289,31.953090617340916,18.788294228055936,18.841443681416774,19.87460691435179,17.146428199482248,5.385164807134504,16.76305461424021,25.019992006393608,17.4928556845359,10.344080432788601,23.958297101421877,18.24828759089466,26.627053911388696,24.919871588754223,39.81205847478876,24.06241883103193,32.71085446759225,42.2729227756965
Wolves_19_20,40.3732584763727,42.532340636273474,27.964262908219126,13.038404810405298,10.198039027185569,10.198039027185569,7.810249675906654,16.673332000533065,6.164414002968976,14.866068747318506,10.63014581273465,13.416407864998739,18.027756377319946,10.862780491200215,22.40535650240808,22.135943621178654,34.322004603461025,24.819347291981714,29.068883707497267,40.54626986542659
Arsenal_19_20,42.74342054632502,44.22668877499196,30.643106892089126,15.394804318340652,11.357816691600547,10.816653826391969,8.602325267042627,20.074859899884732,1.7320508075688772,10.488088481701515,7.3484692283495345,14.177446878757825,14.352700094407323,7.54983443527075,19.1049731745428,19.4164878389476,30.347981810987037,23.430749027719962,25.768197453450252,37.589892258425
Burnley_19_20,47.81213235152768,49.80963762164909,35.91656999213594,18.973665961010276,15.684387141358123,16.06237840420901,12.68857754044952,18.601075237738275,7.3484692283495345,11.445523142259598,3.0,10.677078252031311,10.04987562112089,8.12403840463596,14.966629547095765,15.165750888103101,26.38181191654584,19.44222209522358,21.93171219946131,32.4037034920393
Everton_19_20,47.53945729601885,48.938737212968626,35.832945734337834,19.339079605813716,15.297058540778355,15.165750888103101,12.36931687685298,22.0,5.656854249492381,7.810249675906654,2.23606797749979,13.784048752090222,8.774964387392123,6.782329983125268,14.352700094407323,15.297058540778355,24.859605789312106,20.73644135332772,21.236760581595302,32.4037034920393
Southampton_19_20,53.71219600798314,54.71745608121781,42.532340636273474,25.67099530598687,21.563858652847824,21.470910553583888,18.81488772222678,27.586228448267445,12.68857754044952,8.48528137423857,7.0710678118654755,17.916472867168917,3.7416573867739413,11.180339887498949,10.344080432788601,12.84523257866513,17.74823934929885,20.322401432901575,16.673332000533065,26.70205984563738
Crystal Palace_19_20,53.98147830506312,57.0350769263968,41.49698784249286,26.19160170741759,24.49489742783178,25.13961017995307,21.840329667841555,11.40175425099138,17.029386365926403,23.0,13.601470508735444,2.0,17.11724276862369,14.628738838327793,17.72004514666935,15.297058540778355,31.080540535840107,13.564659966250536,23.0,31.559467676119
Newcastle Utd_19_20,58.31809324729333,60.61352984276695,46.184412955021955,29.34280150224242,26.551836094703507,27.0,23.57965224510319,20.12461179749811,17.233687939614086,19.339079605813716,10.770329614269007,9.433981132056603,10.0,13.379088160259652,9.848857801796104,8.18535277187245,22.11334438749598,10.63014581273465,15.297058540778355,23.430749027719962
Brighton_19_20,54.3323108288245,55.74047003748713,41.95235392680606,26.720778431774775,23.021728866442675,22.58317958127243,20.12461179749811,21.540659228538015,11.489125293076057,14.594519519326424,7.54983443527075,10.488088481701515,8.54400374531753,5.477225575051661,9.055385138137417,8.12403840463596,22.759613353482084,12.24744871391589,15.066519173319364,27.16615541441225
Bournemouth_19_20,60.991802727907626,62.63385665915839,48.744230427815765,32.526911934581186,29.086079144497972,29.017236257093817,26.095976701399778,24.49489742783178,18.2208671582886,19.1049731745428,12.206555615733702,13.038404810405298,8.774964387392123,12.727922061357855,5.0990195135927845,2.449489742783178,18.49324200890693,8.12403840463596,9.9498743710662,20.149441679609886
