Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,West Ham_21_22,Arsenal_21_22,Tottenham_21_22,Wolves_21_22,Manchester Utd_21_22,Brighton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Aston Villa_21_22,Everton_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Wolves_18_19,25.632011235952593,21.400934559032695,29.816103031751148,13.92838827718412,7.874007874011811,6.4031242374328485,5.0,11.575836902790225,2.23606797749979,11.489125293076057,5.385164807134504,8.06225774829855,8.48528137423857,6.48074069840786,3.7416573867739413,11.224972160321824,6.4031242374328485,8.06225774829855,14.7648230602334,17.46424919657298
Brighton_18_19,26.645825188948457,22.561028345356956,29.29163703175362,13.152946437965905,8.306623862918075,7.3484692283495345,8.831760866327848,8.18535277187245,6.164414002968976,7.810249675906654,3.7416573867739413,5.0990195135927845,4.58257569495584,2.23606797749979,3.3166247903554,6.708203932499369,3.7416573867739413,5.0990195135927845,12.206555615733702,13.490737563232042
Newcastle Utd_18_19,29.068883707497267,25.019992006393608,32.63433774416144,17.029386365926403,11.74734012447073,10.246950765959598,9.0,13.114877048604,6.4031242374328485,12.884098726725126,7.280109889280518,9.433981132056603,9.486832980505138,7.0710678118654755,2.8284271247461903,10.677078252031311,4.123105625617661,5.385164807134504,12.083045973594572,14.866068747318506
West Ham_18_19,30.033314835362415,26.13426869074396,31.654383582688826,16.0312195418814,12.12435565298214,11.224972160321824,12.96148139681572,9.219544457292887,10.198039027185569,8.54400374531753,7.0710678118654755,7.0710678118654755,5.744562646538029,4.123105625617661,5.385164807134504,4.58257569495584,2.8284271247461903,2.8284271247461903,9.1104335791443,9.273618495495704
Huddersfield_18_19,34.899856733230294,30.773365106858236,37.49666651850535,21.470910553583888,15.588457268119896,13.92838827718412,14.696938456699069,15.264337522473747,12.0,14.45683229480096,11.916375287812984,12.884098726725126,11.704699910719626,9.643650760992955,6.4031242374328485,10.63014581273465,4.898979485566356,6.324555320336759,5.196152422706632,10.677078252031311
Crystal Palace_18_19,33.37663853655727,29.34280150224242,36.851051545376556,21.283796653792763,15.652475842498529,13.92838827718412,12.727922061357855,16.583123951777,10.295630140987,16.15549442140351,11.40175425099138,13.19090595827292,12.84523257866513,10.44030650891055,5.916079783099616,12.84523257866513,5.830951894845301,6.782329983125268,10.04987562112089,14.212670403551895
Burnley_18_19,35.34119409414458,31.559467676119,35.958309192730404,20.92844953645635,17.320508075688775,16.401219466856727,18.627936010197157,13.038404810405298,15.84297951775486,12.083045973594572,12.84523257866513,12.206555615733702,10.488088481701515,9.695359714832659,10.488088481701515,7.0710678118654755,7.681145747868608,7.14142842854285,6.0,4.123105625617661
Southampton_18_19,35.86084215408221,31.921779399024736,37.54996671103717,22.02271554554524,17.291616465790582,15.937377450509228,17.08800749063506,15.0,14.2828568570857,14.177446878757825,12.727922061357855,13.038404810405298,11.704699910719626,10.04987562112089,8.54400374531753,9.433981132056603,6.0,6.0,4.358898943540674,7.3484692283495345
Cardiff City_18_19,36.40054944640259,32.526911934581186,37.53664875824692,22.22611077089287,17.944358444926362,16.76305461424021,18.466185312619388,14.696938456699069,15.652475842498529,13.784048752090222,13.45362404707371,13.30413469565007,11.74734012447073,10.488088481701515,10.0,8.831760866327848,7.280109889280518,7.0,4.242640687119285,5.385164807134504
Fulham_18_19,39.45883931389772,35.86084215408221,38.84584919911006,24.779023386727733,21.95449840010015,21.283796653792763,24.269322199023193,16.431676725154983,21.563858652847824,15.362291495737216,18.138357147217054,16.881943016134134,14.966629547095765,14.89966442575134,16.431676725154983,11.045361017187261,13.74772708486752,13.152946437965905,9.273618495495704,4.58257569495584
