Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,West Ham_21_22,Manchester Utd_21_22,Wolves_21_22,Tottenham_21_22,Brighton_21_22,Leicester City_21_22,Southampton_21_22,Aston Villa_21_22,Crystal Palace_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Newcastle Utd_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Chelsea_16_17,6.782329983125268,11.357816691600547,12.409673645990857,21.563858652847824,25.25866188063018,27.477263328068172,33.85262175962151,32.01562118716424,37.62977544445356,40.755367744629666,41.72529209005013,42.708313008125245,42.118879377305376,49.49747468305833,53.563046963368315,49.73932046178355,52.706735812417755,49.53786430600334,55.5517776493246,64.97691897897283
Tottenham_16_17,15.0,15.811388300841896,4.123105625617661,14.491376746189438,18.466185312619388,20.493901531919196,25.15949125081825,24.535688292770594,28.478061731796284,34.322004603461025,33.734255586866,34.56877203488721,33.66006535941367,41.291645644125154,46.62617290749907,41.6293165929973,45.0,40.162171256046406,47.29693436154187,57.175169435691224
Manchester City_16_17,20.248456731316587,16.401219466856727,11.224972160321824,11.874342087037917,11.575836902790225,14.52583904633395,29.631064780058107,20.808652046684813,29.120439557122072,25.632011235952593,28.722813232690143,29.5296461204668,29.223278392404914,36.41428291206625,38.948684188300895,36.24913792078372,38.91015291668744,38.91015291668744,42.21374183841087,51.86520991955976
Arsenal_16_17,19.748417658131498,14.52583904633395,10.770329614269007,14.177446878757825,12.569805089976535,16.15549442140351,31.464265445104548,22.825424421026653,30.56141357987225,26.13426869074396,29.816103031751148,30.364452901377952,29.832867780352597,37.36308338453881,39.8622628559895,37.013511046643494,39.87480407475377,39.74921382870358,43.01162633521314,53.178943201233324
Liverpool_16_17,21.840329667841555,16.30950643030009,12.68857754044952,14.352700094407323,11.704699910719626,15.362291495737216,31.953090617340916,22.22611077089287,30.380915061926625,24.372115213907882,28.6705423736629,29.171904291629644,28.722813232690143,36.124783736376884,38.18376618407357,35.679125549822544,38.43175770115127,39.05124837953327,41.677331968349414,51.81698563212646
Manchester Utd_16_17,26.739483914241877,26.645825188948457,12.529964086141668,6.324555320336759,12.68857754044952,12.24744871391589,14.247806848775006,13.490737563232042,16.76305461424021,26.795522013948524,23.40939982143925,24.596747752497688,23.93741840717165,30.740852297878796,37.067505985701274,31.51190251317746,34.713109915419565,29.206163733020468,36.837480912787726,45.92385001282014
Everton_16_17,29.29163703175362,26.476404589747453,13.92838827718412,5.385164807134504,4.47213595499958,5.385164807134504,19.235384061671343,10.344080432788601,16.673332000533065,18.894443627691185,17.916472867168917,18.708286933869708,18.0,25.573423705088842,30.643106892089126,25.768197453450252,29.0516780926679,26.343879744638983,31.559467676119,41.641325627314025
West Brom_16_17,37.76241517699841,35.566838487557476,22.315913604421397,11.0,10.954451150103322,7.810249675906654,14.7648230602334,4.358898943540674,8.602325267042627,16.76305461424021,10.816653826391969,12.083045973594572,11.661903789690601,18.05547008526779,24.879710609249457,18.867962264113206,22.090722034374522,18.05547008526779,24.166091947189145,33.555923471125034
West Ham_16_17,46.850827100489916,43.05810028322197,32.264531609803356,20.688160865577203,16.76305461424021,14.071247279470288,26.28687885618983,12.083045973594572,17.578395831246947,7.3484692283495345,4.898979485566356,5.744562646538029,7.810249675906654,10.04987562112089,12.409673645990857,9.848857801796104,11.532562594670797,17.916472867168917,15.394804318340652,24.515301344262525
Watford_16_17,48.579831205964474,45.17742799230607,33.67491648096547,21.79449471770337,18.708286933869708,15.652475842498529,24.899799195977465,12.206555615733702,15.811388300841896,10.44030650891055,3.3166247903554,4.69041575982343,7.0710678118654755,7.615773105863909,12.206555615733702,8.12403840463596,9.899494936611665,15.165750888103101,13.341664064126334,22.22611077089287
Stoke City_16_17,47.21228653645151,44.02272140611028,31.76476034853718,20.445048300260872,17.74823934929885,14.7648230602334,21.93171219946131,10.954451150103322,12.36931687685298,12.24744871391589,1.4142135623730951,3.0,4.358898943540674,7.810249675906654,15.231546211727817,8.660254037844387,11.789826122551595,12.206555615733702,13.96424004376894,23.769728648009426
