Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,Tottenham_21_22,West Ham_21_22,Wolves_21_22,Southampton_21_22,Aston Villa_21_22,Brighton_21_22,Leicester City_21_22,Crystal Palace_21_22,Newcastle Utd_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Burnley_21_22,Watford_21_22,Norwich City_21_22
Aston Villa_19_20,58.08614292583042,58.489315263559035,46.57252408878007,34.61213659975356,28.231188426986208,27.568097504180443,25.80697580112788,34.14674215792775,16.401219466856727,15.556349186104045,23.345235059857504,11.180339887498949,13.74772708486752,6.4031242374328485,10.677078252031311,11.357816691600547,7.3484692283495345,18.867962264113206,11.224972160321824,21.213203435596427
West Ham_19_20,58.25804665451803,59.33801479658719,45.81484475582123,33.97057550292606,28.30194339616981,26.645825188948457,25.88435821108957,29.46183972531247,14.177446878757825,13.92838827718412,18.193405398660254,13.45362404707371,11.180339887498949,4.123105625617661,4.242640687119285,15.066519173319364,3.4641016151377544,12.409673645990857,7.3484692283495345,19.339079605813716
Watford_19_20,59.75784467331465,61.741396161732524,46.54030511288038,34.79942528261063,30.331501776206203,27.586228448267445,28.30194339616981,24.839484696748443,15.165750888103101,16.09347693943108,13.490737563232042,19.026297590440446,13.341664064126334,9.38083151964686,3.605551275463989,20.639767440550294,8.306623862918075,5.385164807134504,8.660254037844387,18.841443681416774
Norwich City_19_20,67.1341939699882,68.2934843158555,54.46099521676041,42.555845661906424,37.14835124201342,35.22782990761707,34.828149534535996,34.828149534535996,22.58317958127243,22.693611435820433,23.452078799117146,22.135943621178654,19.6468827043885,11.832159566199232,9.0,13.92838827718412,5.744562646538029,12.529964086141668,1.7320508075688772,11.445523142259598
Manchester City_20_21,11.090536506409418,18.547236990991408,9.273618495495704,19.261360284258224,25.37715508089904,26.248809496813376,27.80287754891569,35.958309192730404,38.65229618017538,38.82009788756334,42.02380277890139,42.731721238442994,42.261093218230876,50.39841267341661,52.392747589718944,63.13477647065839,56.00892785976178,54.59853477887479,59.48949487094339,70.10706098532444
Manchester Utd_20_21,22.22611077089287,23.08679276123039,14.317821063276353,10.488088481701515,10.04987562112089,13.92838827718412,11.489125293076057,32.58834147360065,24.71841418861655,23.874672772626646,32.817678162843876,25.03996805109783,27.477263328068172,34.77067730142742,38.1051177665153,45.70557952810576,40.422765862815474,42.638011210655684,44.384682042344295,55.33534132902769
Leicester City_20_21,26.248809496813376,29.086079144497972,14.966629547095765,3.0,5.0990195135927845,6.708203932499369,8.06225774829855,24.55605831561735,19.131126469708992,19.209372712298546,25.612496949731394,22.494443758403985,23.021728866442675,30.364452901377952,33.06055050963308,42.80186911806539,36.15245496505044,36.72873534441391,39.8622628559895,50.48762224545735
Everton_20_21,33.481338085566414,36.41428291206625,21.6794833886788,7.54983443527075,5.0990195135927845,1.7320508075688772,7.280109889280518,20.12461179749811,12.727922061357855,13.74772708486752,19.339079605813716,17.72004514666935,17.72004514666935,23.958297101421877,26.627053911388696,36.851051545376556,29.88310559496787,30.380915061926625,33.481338085566414,43.60045871318328
West Ham_20_21,32.38826948140329,35.298725189445584,20.049937655763422,7.0,5.0990195135927845,1.0,6.557438524302,19.519221295943137,13.114877048604,13.74772708486752,19.235384061671343,18.439088914585774,17.549928774784245,24.779023386727733,27.03701166919155,38.02630668366309,30.479501308256342,30.4138126514911,34.0147027033899,44.553338819890925
Chelsea_20_21,30.14962686336267,33.49626844888845,16.55294535724685,8.306623862918075,9.695359714832659,7.14142842854285,10.04987562112089,17.916472867168917,16.55294535724685,16.76305461424021,20.049937655763422,22.847319317591726,19.849433241279208,28.600699292150182,29.748949561287034,42.5440947723653,33.71943060017473,31.796226191169293,36.945906403822335,48.010415536631214
Liverpool_20_21,30.740852297878796,31.843366656181317,19.79898987322333,10.246950765959598,4.242640687119285,7.54983443527075,2.23606797749979,26.589471600616662,15.556349186104045,14.45683229480096,24.49489742783178,16.431676725154983,18.05547008526779,25.65151067676132,28.722813232690143,37.416573867739416,31.160872901765764,33.36165463522455,35.05709628591621,46.2709412050371
Tottenham_20_21,31.336879231984796,34.0147027033899,17.97220075561143,9.273618495495704,8.306623862918075,6.164414002968976,7.615773105863909,19.078784028338912,14.594519519326424,14.352700094407323,19.467922333931785,20.223748416156685,17.46424919657298,26.476404589747453,27.820855486487112,40.23679907746142,31.559467676119,30.364452901377952,34.899856733230294,46.238512086787566
Aston Villa_20_21,35.41186241925155,38.379682124790975,21.79449471770337,12.24744871391589,11.0,7.3484692283495345,10.099504938362077,15.231546211727817,11.874342087037917,12.24744871391589,15.066519173319364,19.4164878389476,15.0,23.853720883753127,24.535688292770594,38.19685850956856,28.705400188814647,26.419689627245813,31.78049716414141,42.91852746774987
Arsenal_20_21,40.2119385257662,43.289721643826724,26.419689627245813,16.76305461424021,15.165750888103101,11.180339887498949,13.96424004376894,12.041594578792296,10.198039027185569,11.180339887498949,10.295630140987,19.390719429665317,12.96148139681572,21.400934559032695,21.047565179849187,36.193922141707716,25.709920264364882,21.93171219946131,28.372521918222215,39.30648801406709
Leeds United_20_21,43.73785545725808,43.93176527297759,33.166247903554,21.93171219946131,14.89966442575134,15.905973720586866,12.36931687685298,30.24896692450835,11.40175425099138,9.433981132056603,22.891046284519195,3.7416573867739413,11.575836902790225,14.89966442575134,19.519221295943137,24.413111231467404,20.074859899884732,26.476404589747453,24.269322199023193,35.05709628591621
Wolves_20_21,48.91829923454004,51.90375708944392,35.52463933666322,23.68543856465402,20.83266665599966,17.05872210923198,19.72308292331602,13.74772708486752,8.12403840463596,10.816653826391969,3.7416573867739413,17.72004514666935,11.045361017187261,14.628738838327793,13.45362404707371,29.223278392404914,18.466185312619388,14.247806848775006,20.615528128088304,30.28200785945344
Crystal Palace_20_21,52.26853738148792,54.2125446737192,40.01249804748511,26.758176320519304,21.79449471770337,19.6468827043885,20.445048300260872,23.62202362203543,8.06225774829855,10.0,13.601470508735444,11.180339887498949,10.04987562112089,5.916079783099616,9.273618495495704,19.72308292331602,11.74734012447073,15.556349186104045,15.0996688705415,24.413111231467404
Southampton_20_21,53.31041174104736,54.74486277268398,41.09744517606904,28.460498941515414,22.912878474779202,21.213203435596427,20.97617696340303,26.038433132583073,9.1104335791443,9.695359714832659,15.524174696260024,9.539392014169456,8.660254037844387,3.0,7.483314773547883,17.578395831246947,9.055385138137417,15.033296378372908,12.884098726725126,23.366642891095847
Burnley_20_21,59.48949487094339,62.6418390534633,45.89117562233506,34.336569426778794,31.622776601683793,27.874719729532707,30.4138126514911,18.681541692269406,17.72004514666935,19.87460691435179,9.486832980505138,25.099800796022265,18.275666882497067,16.97056274847714,12.68857754044952,28.6705423736629,17.46424919657298,8.306623862918075,17.291616465790582,23.895606290697042
Brighton_20_21,54.71745608121781,57.105166141076936,41.02438299353203,30.495901363953813,26.92582403567252,23.62202362203543,24.859605789312106,18.547236990991408,12.68857754044952,13.638181696985855,7.681145747868608,19.72308292331602,11.180339887498949,13.74772708486752,9.273618495495704,27.331300737432898,14.696938456699069,7.0710678118654755,15.684387141358123,26.19160170741759
Newcastle Utd_20_21,58.25804665451803,59.841457201508724,45.617978911828175,33.25657829663178,28.089143810376278,25.96150997149434,26.076809620810597,27.09243436828813,13.379088160259652,14.071247279470288,15.7797338380595,14.798648586948742,11.789826122551595,4.123105625617661,2.8284271247461903,16.401219466856727,5.0990195135927845,10.677078252031311,7.874007874011811,18.601075237738275
Fulham_20_21,59.90826320300064,62.56196927846821,46.04345773288535,35.73513677041127,32.58834147360065,29.068883707497267,30.675723300355934,20.46948949045872,18.384776310850235,19.519221295943137,10.954451150103322,25.099800796022265,16.911534525287763,17.378147196982766,11.704699910719626,29.120439557122072,16.583123951777,4.58257569495584,16.0312195418814,24.515301344262525
West Brom_20_21,73.54590403278758,74.65922581972036,61.26989472816156,48.590122453025366,43.104524124504614,41.38840417314975,41.12177038990418,41.24318125460256,29.0516780926679,29.478805945967352,30.099833886584822,27.49545416973504,26.90724809414742,17.378147196982766,16.34013463836819,11.916375287812984,12.36931687685298,19.519221295943137,9.643650760992955,5.0
Sheffield Utd_20_21,75.39230729988306,77.1686464828819,61.91122676865643,50.79370039680118,46.33573135281238,43.61192497471305,44.06812907306141,37.49666651850535,31.192947920964443,31.68595903550972,27.440845468024488,33.36165463522455,28.30194339616981,22.869193252058544,17.72004514666935,25.079872407968907,17.4928556845359,14.071247279470288,13.416407864998739,13.416407864998739
