Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Manchester Utd_21_22,Arsenal_21_22,Wolves_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Leicester City_21_22,Brentford_21_22,Crystal Palace_21_22,Southampton_21_22,Aston Villa_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Manchester City_16_17,6.6332495807108,5.196152422706632,5.830951894845301,5.385164807134504,9.848857801796104,14.0,14.798648586948742,14.89966442575134,18.384776310850235,13.92838827718412,15.033296378372908,16.55294535724685,16.34013463836819,19.44222209522358,19.209372712298546,19.849433241279208,20.71231517720798,22.38302928559939,26.94438717061496,33.734255586866
Arsenal_16_17,7.874007874011811,6.4031242374328485,5.830951894845301,4.358898943540674,8.774964387392123,12.884098726725126,13.892443989449804,13.92838827718412,17.204650534085253,12.884098726725126,13.92838827718412,15.684387141358123,15.394804318340652,18.547236990991408,18.193405398660254,18.81488772222678,19.672315572906,21.470910553583888,25.96150997149434,32.64965543462902
Liverpool_16_17,10.392304845413264,7.14142842854285,8.602325267042627,5.385164807134504,8.06225774829855,13.416407864998739,15.066519173319364,14.89966442575134,17.26267650163207,12.409673645990857,13.341664064126334,16.30950643030009,15.588457268119896,19.235384061671343,17.46424919657298,18.384776310850235,19.519221295943137,21.470910553583888,25.099800796022265,32.03123475609393
Chelsea_16_17,8.366600265340756,8.06225774829855,3.7416573867739413,3.0,8.06225774829855,11.045361017187261,11.704699910719626,11.832159566199232,15.556349186104045,11.74734012447073,12.806248474865697,13.784048752090222,13.74772708486752,16.55294535724685,17.11724276862369,17.4928556845359,18.138357147217054,19.87460691435179,24.899799195977465,31.304951684997057
Tottenham_16_17,13.152946437965905,15.427248620541512,6.082762530298219,8.48528137423857,11.575836902790225,8.774964387392123,7.0710678118654755,7.810249675906654,13.076696830622021,12.68857754044952,13.45362404707371,10.816653826391969,12.083045973594572,12.449899597988733,17.204650534085253,16.522711641858304,16.1245154965971,17.4928556845359,24.269322199023193,29.068883707497267
Everton_16_17,13.96424004376894,14.560219778561036,5.744562646538029,6.164414002968976,8.12403840463596,5.916079783099616,4.898979485566356,5.385164807134504,10.44030650891055,9.0,9.848857801796104,7.810249675906654,8.717797887081348,10.04987562112089,13.638181696985855,13.152946437965905,13.038404810405298,14.491376746189438,20.904544960366874,26.248809496813376
Manchester Utd_16_17,18.708286933869708,17.916472867168917,10.488088481701515,8.660254037844387,7.0,2.449489742783178,3.0,2.449489742783178,5.656854249492381,5.0990195135927845,5.477225575051661,3.1622776601683795,3.605551275463989,5.656854249492381,8.660254037844387,7.874007874011811,7.681145747868608,9.433981132056603,15.684387141358123,20.92844953645635
Watford_16_17,18.547236990991408,17.291616465790582,10.488088481701515,8.06225774829855,5.744562646538029,2.8284271247461903,4.358898943540674,3.7416573867739413,5.830951894845301,3.7416573867739413,4.242640687119285,3.7416573867739413,3.3166247903554,6.48074069840786,7.810249675906654,7.3484692283495345,7.54983443527075,9.433981132056603,15.165750888103101,20.83266665599966
Southampton_16_17,20.445048300260872,20.223748416156685,12.083045973594572,11.445523142259598,10.246950765959598,5.0990195135927845,3.0,3.1622776601683795,6.6332495807108,7.874007874011811,8.12403840463596,2.449489742783178,4.58257569495584,3.4641016151377544,9.9498743710662,8.602325267042627,7.681145747868608,8.54400374531753,15.811388300841896,20.248456731316587
Bournemouth_16_17,22.045407685048602,20.615528128088304,13.856406460551018,11.704699910719626,8.660254037844387,5.0990195135927845,5.744562646538029,5.0990195135927845,4.69041575982343,4.898979485566356,4.69041575982343,2.0,1.0,3.7416573867739413,5.744562646538029,4.47213595499958,4.123105625617661,5.744562646538029,12.083045973594572,17.378147196982766
Leicester City_16_17,23.108440016582687,21.283796653792763,15.0996688705415,12.36931687685298,8.660254037844387,5.830951894845301,7.280109889280518,6.48074069840786,4.242640687119285,4.47213595499958,3.7416573867739413,4.0,2.23606797749979,5.0990195135927845,4.123105625617661,2.8284271247461903,3.0,5.385164807134504,10.677078252031311,16.186414056238647
Stoke City_16_17,23.68543856465402,21.6794833886788,15.7797338380595,12.806248474865697,8.831760866327848,6.4031242374328485,8.12403840463596,7.280109889280518,4.358898943540674,4.58257569495584,3.605551275463989,5.0,3.1622776601683795,5.916079783099616,3.4641016151377544,2.23606797749979,2.8284271247461903,5.477225575051661,10.04987562112089,15.652475842498529
Crystal Palace_16_17,22.561028345356956,20.248456731316587,14.730919862656235,11.916375287812984,7.874007874011811,7.0,8.366600265340756,7.681145747868608,6.4031242374328485,3.605551275463989,3.3166247903554,4.58257569495584,2.449489742783178,6.4031242374328485,3.1622776601683795,3.0,4.242640687119285,5.656854249492381,10.344080432788601,16.822603841260722
Burnley_16_17,24.899799195977465,24.228082879171435,16.55294535724685,15.132745950421556,12.68857754044952,7.211102550927978,6.557438524302,6.164414002968976,5.0990195135927845,9.055385138137417,8.602325267042627,4.242640687119285,5.196152422706632,1.4142135623730951,8.54400374531753,6.48074069840786,4.58257569495584,5.385164807134504,12.569805089976535,15.811388300841896
