Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,West Ham_21_22,Tottenham_21_22,Manchester Utd_21_22,Arsenal_21_22,Wolves_21_22,Brighton_21_22,Aston Villa_21_22,Leicester City_21_22,Everton_21_22,Brentford_21_22,Crystal Palace_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Everton_19_20,31.953090617340916,37.53664875824692,32.341923257592455,19.4164878389476,14.560219778561036,13.784048752090222,10.488088481701515,16.15549442140351,12.68857754044952,7.681145747868608,8.602325267042627,5.385164807134504,7.3484692283495345,7.0,5.477225575051661,6.6332495807108,4.58257569495584,7.0,5.0990195135927845,9.797958971132712
Norwich City_19_20,36.89173349139343,41.38840417314975,37.067505985701274,23.853720883753127,19.949937343260004,17.72004514666935,15.748015748023622,21.840329667841555,18.466185312619388,12.36931687685298,11.74734012447073,10.344080432788601,12.884098726725126,12.449899597988733,11.224972160321824,12.24744871391589,5.385164807134504,11.180339887498949,2.449489742783178,8.12403840463596
Watford_19_20,41.2189276910499,47.16990566028302,41.737273509418415,29.03446228191595,22.93468988235943,23.40939982143925,19.235384061671343,21.61018278497431,19.1049731745428,17.349351572897472,18.05547008526779,15.0,16.186414056238647,15.652475842498529,12.806248474865697,13.038404810405298,12.12435565298214,10.723805294763608,8.246211251235321,2.449489742783178
Liverpool_20_21,12.449899597988733,10.816653826391969,11.224972160321824,10.344080432788601,19.949937343260004,14.966629547095765,21.118712081942874,28.19574435974337,26.248809496813376,21.0,20.346989949375804,23.345235059857504,23.452078799117146,24.1039415863879,27.27636339397171,28.035691537752374,27.03701166919155,31.160872901765764,31.368774282716245,38.02630668366309
Manchester Utd_20_21,14.89966442575134,17.4928556845359,14.866068747318506,5.830951894845301,14.177446878757825,8.54400374531753,14.798648586948742,23.280893453645632,20.92844953645635,14.89966442575134,14.177446878757825,17.08800749063506,17.804493814764857,18.547236990991408,21.283796653792763,22.11334438749598,21.118712081942874,25.573423705088842,25.39685019840059,31.51190251317746
Manchester City_20_21,10.770329614269007,20.639767440550294,12.36931687685298,7.483314773547883,9.0,12.12435565298214,12.36931687685298,14.422205101855956,13.784048752090222,15.165750888103101,17.233687939614086,17.029386365926403,15.264337522473747,16.06237840420901,18.193405398660254,18.24828759089466,22.978250586152114,22.090722034374522,26.43860813280457,30.675723300355934
Everton_20_21,13.114877048604,19.949937343260004,14.035668847618199,2.8284271247461903,8.54400374531753,7.14142842854285,10.44030650891055,17.204650534085253,15.297058540778355,12.24744871391589,13.152946437965905,14.352700094407323,14.035668847618199,14.89966442575134,17.291616465790582,17.804493814764857,19.79898987322333,21.72556098240043,23.727621035409346,28.792360097775937
Leicester City_20_21,12.84523257866513,18.466185312619388,13.19090595827292,1.0,10.198039027185569,7.0710678118654755,11.575836902790225,18.466185312619388,16.401219466856727,12.449899597988733,13.038404810405298,14.730919862656235,14.352700094407323,15.132745950421556,17.944358444926362,18.547236990991408,19.72308292331602,22.11334438749598,23.790754506740637,29.46183972531247
Aston Villa_20_21,11.789826122551595,17.46424919657298,11.575836902790225,3.3166247903554,11.40175425099138,9.16515138991168,12.884098726725126,17.97220075561143,16.15549442140351,13.30413469565007,14.352700094407323,15.652475842498529,14.352700094407323,15.0,18.2208671582886,18.708286933869708,20.46948949045872,21.79449471770337,24.413111231467404,30.364452901377952
Tottenham_20_21,12.36931687685298,19.924858845171276,12.884098726725126,4.58257569495584,8.94427190999916,9.273618495495704,11.045361017187261,15.0,13.45362404707371,12.449899597988733,14.212670403551895,14.594519519326424,12.884098726725126,13.601470508735444,16.431676725154983,16.73320053068151,20.024984394500787,20.12461179749811,23.706539182259394,28.91366458960192
Chelsea_20_21,12.96148139681572,17.378147196982766,12.36931687685298,3.4641016151377544,12.206555615733702,8.660254037844387,13.152946437965905,18.867962264113206,16.792855623746664,12.884098726725126,13.601470508735444,15.297058540778355,14.177446878757825,14.7648230602334,18.193405398660254,18.788294228055936,19.697715603592208,21.633307652783937,23.727621035409346,30.083217912982647
Southampton_20_21,15.7797338380595,22.15851980616034,16.24807680927192,3.605551275463989,7.0710678118654755,5.0990195135927845,7.874007874011811,14.866068747318506,12.449899597988733,8.774964387392123,10.198039027185569,11.0,10.198039027185569,11.0,13.784048752090222,14.352700094407323,16.401219466856727,17.916472867168917,20.248456731316587,25.65151067676132
West Ham_20_21,19.849433241279208,25.80697580112788,20.223748416156685,7.3484692283495345,6.708203932499369,4.123105625617661,5.196152422706632,13.638181696985855,10.488088481701515,4.69041575982343,6.708203932499369,6.928203230275509,6.4031242374328485,7.211102550927978,10.04987562112089,10.816653826391969,12.409673645990857,14.212670403551895,16.15549442140351,21.656407827707714
Wolves_20_21,24.61706725018234,32.77193921634788,25.787593916455254,14.352700094407323,5.916079783099616,11.180339887498949,4.123105625617661,7.615773105863909,4.242640687119285,7.483314773547883,10.816653826391969,7.0710678118654755,5.744562646538029,6.48074069840786,5.385164807134504,5.196152422706632,13.038404810405298,10.099504938362077,15.0,17.05872210923198
Leeds United_20_21,26.739483914241877,29.68164415931166,26.645825188948457,13.379088160259652,14.352700094407323,7.211102550927978,11.045361017187261,21.42428528562855,17.804493814764857,7.280109889280518,3.7416573867739413,8.06225774829855,11.224972160321824,11.532562594670797,13.416407864998739,14.7648230602334,8.660254037844387,16.822603841260722,12.806248474865697,19.748417658131498
Newcastle Utd_20_21,26.570660511172846,33.13608305156178,27.294688127912362,14.491376746189438,8.660254037844387,9.433981132056603,4.58257569495584,12.24744871391589,8.602325267042627,4.0,6.708203932499369,2.449489742783178,4.123105625617661,4.69041575982343,4.123105625617661,5.196152422706632,8.366600265340756,9.055385138137417,10.816653826391969,14.52583904633395
Crystal Palace_20_21,28.61817604250837,33.71943060017473,29.017236257093817,15.588457268119896,12.083045973594572,9.38083151964686,7.874007874011811,16.822603841260722,13.152946437965905,4.58257569495584,4.242640687119285,3.0,7.0710678118654755,7.280109889280518,7.483314773547883,8.831760866327848,5.196152422706632,11.090536506409418,8.48528137423857,13.92838827718412
Arsenal_20_21,26.70205984563738,34.336569426778794,27.49545416973504,16.401219466856727,9.486832980505138,13.19090595827292,7.3484692283495345,7.810249675906654,4.358898943540674,8.06225774829855,11.489125293076057,7.280109889280518,4.47213595499958,4.58257569495584,3.1622776601683795,2.449489742783178,11.874342087037917,6.4031242374328485,13.19090595827292,15.556349186104045
Burnley_20_21,31.796226191169293,40.162171256046406,32.95451410656816,21.97726097583591,13.490737563232042,18.33030277982336,11.575836902790225,9.1104335791443,7.54983443527075,13.0,15.937377450509228,11.357816691600547,10.099504938362077,10.04987562112089,6.324555320336759,5.0990195135927845,14.52583904633395,7.14142842854285,14.142135623730951,12.569805089976535
Brighton_20_21,30.083217912982647,35.510561809129406,30.23243291566195,17.916472867168917,13.92838827718412,13.038404810405298,10.198039027185569,14.866068747318506,11.357816691600547,6.708203932499369,8.366600265340756,5.196152422706632,5.0990195135927845,4.358898943540674,4.69041575982343,5.830951894845301,5.385164807134504,5.385164807134504,6.782329983125268,12.569805089976535
Fulham_20_21,33.66006535941367,40.13726448077895,34.11744421846396,22.293496809607955,16.30950643030009,17.72004514666935,13.038404810405298,14.177446878757825,11.445523142259598,11.357816691600547,13.416407864998739,9.433981132056603,8.717797887081348,8.06225774829855,5.477225575051661,5.477225575051661,9.433981132056603,2.23606797749979,8.12403840463596,9.486832980505138
West Brom_20_21,40.13726448077895,45.70557952810576,40.52159917870962,27.76688675382964,22.22611077089287,22.090722034374522,18.384776310850235,21.42428528562855,18.681541692269406,16.0312195418814,16.55294535724685,13.74772708486752,15.033296378372908,14.45683229480096,12.0,12.409673645990857,10.344080432788601,9.9498743710662,6.324555320336759,3.7416573867739413
Sheffield Utd_20_21,44.204072210600685,50.15974481593781,44.48595283907045,32.77193921634788,26.92582403567252,27.874719729532707,23.600847442411894,23.366642891095847,21.447610589527216,21.494185260204677,22.693611435820433,19.44222209522358,19.261360284258224,18.49324200890693,16.15549442140351,16.0312195418814,16.55294535724685,11.916375287812984,12.68857754044952,9.433981132056603
