Team,Chelsea_21_22,Manchester City_21_22,West Ham_21_22,Liverpool_21_22,Arsenal_21_22,Manchester Utd_21_22,Brighton_21_22,Wolves_21_22,Tottenham_21_22,Crystal Palace_21_22,Everton_21_22,Leicester City_21_22,Southampton_21_22,Brentford_21_22,Leeds United_21_22,Aston Villa_21_22,Watford_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Liverpool_16_17,10.44030650891055,11.704699910719626,7.681145747868608,5.0990195135927845,18.05547008526779,14.52583904633395,20.223748416156685,21.563858652847824,23.345235059857504,18.601075237738275,17.916472867168917,18.24828759089466,23.40939982143925,22.02271554554524,24.535688292770594,23.40939982143925,24.596747752497688,26.343879744638983,29.410882339705484,34.785054261852174
Chelsea_16_17,5.196152422706632,5.385164807134504,5.385164807134504,6.164414002968976,14.491376746189438,13.30413469565007,16.401219466856727,17.74823934929885,20.46948949045872,15.684387141358123,15.7797338380595,16.76305461424021,19.6468827043885,19.05255888325765,22.40535650240808,22.135943621178654,22.825424421026653,24.041630560342615,28.653097563788805,33.61547262794322
Manchester City_16_17,6.6332495807108,5.0990195135927845,3.7416573867739413,6.4031242374328485,13.0,11.575836902790225,14.89966442575134,16.24807680927192,18.867962264113206,14.035668847618199,14.071247279470288,15.033296378372908,18.138357147217054,17.435595774162696,20.71231517720798,20.42057785666214,21.118712081942874,22.38302928559939,26.94438717061496,31.89043743820395
Arsenal_16_17,7.874007874011811,5.477225575051661,2.449489742783178,7.280109889280518,11.874342087037917,10.488088481701515,13.92838827718412,15.297058540778355,17.72004514666935,13.076696830622021,13.038404810405298,13.92838827718412,17.233687939614086,16.55294535724685,19.672315572906,19.4164878389476,20.09975124224178,21.470910553583888,25.96150997149434,30.773365106858236
Tottenham_16_17,13.152946437965905,7.280109889280518,10.816653826391969,16.792855623746664,7.3484692283495345,12.36931687685298,7.810249675906654,8.774964387392123,12.68857754044952,10.0,11.704699910719626,13.45362404707371,10.488088481701515,12.206555615733702,16.1245154965971,17.832554500127006,17.291616465790582,17.4928556845359,24.269322199023193,27.49545416973504
Manchester Utd_16_17,16.30950643030009,10.488088481701515,8.602325267042627,15.652475842498529,3.605551275463989,5.0990195135927845,4.242640687119285,5.477225575051661,7.874007874011811,3.3166247903554,4.242640687119285,5.830951894845301,7.280109889280518,6.782329983125268,9.9498743710662,10.816653826391969,10.770329614269007,11.874342087037917,17.4928556845359,21.42428528562855
Everton_16_17,17.0,11.090536506409418,9.433981132056603,16.61324772583615,2.8284271247461903,5.744562646538029,3.3166247903554,4.58257569495584,7.0,3.1622776601683795,4.358898943540674,5.916079783099616,6.48074069840786,6.4031242374328485,9.486832980505138,10.677078252031311,10.44030650891055,11.489125293076057,17.291616465790582,20.92844953645635
Watford_16_17,22.135943621178654,16.792855623746664,12.806248474865697,19.209372712298546,8.06225774829855,4.898979485566356,7.874007874011811,8.12403840463596,6.782329983125268,5.0,3.1622776601683795,1.4142135623730951,8.660254037844387,6.164414002968976,5.744562646538029,5.196152422706632,5.830951894845301,8.306623862918075,11.575836902790225,15.7797338380595
Burnley_16_17,22.825424421026653,16.822603841260722,15.132745950421556,21.908902300206645,6.6332495807108,8.774964387392123,4.358898943540674,3.605551275463989,3.0,4.242640687119285,5.196152422706632,5.916079783099616,3.1622776601683795,3.0,4.242640687119285,7.0710678118654755,5.744562646538029,6.324555320336759,12.767145334803704,15.427248620541512
Southampton_16_17,21.400934559032695,15.362291495737216,14.89966442575134,21.047565179849187,7.14142842854285,9.486832980505138,4.0,3.1622776601683795,5.830951894845301,4.123105625617661,6.0,7.483314773547883,2.23606797749979,2.449489742783178,6.4031242374328485,8.774964387392123,7.615773105863909,7.14142842854285,14.422205101855956,17.578395831246947
West Brom_16_17,22.693611435820433,16.76305461424021,15.0,21.400934559032695,7.3484692283495345,8.306623862918075,5.0,4.358898943540674,4.358898943540674,3.7416573867739413,4.58257569495584,5.385164807134504,3.7416573867739413,1.7320508075688772,3.7416573867739413,6.164414002968976,5.0,5.477225575051661,12.041594578792296,15.297058540778355
Stoke City_16_17,23.68543856465402,18.027756377319946,15.0,21.307275752662516,8.602325267042627,7.280109889280518,7.280109889280518,7.0,5.385164807134504,4.898979485566356,4.123105625617661,3.605551275463989,6.782329983125268,4.123105625617661,2.8284271247461903,3.7416573867739413,3.3166247903554,5.477225575051661,10.04987562112089,13.856406460551018
