Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,Brighton_21_22,Tottenham_21_22,Manchester Utd_21_22,West Ham_21_22,Everton_21_22,Brentford_21_22,Wolves_21_22,Leicester City_21_22,Arsenal_21_22,Aston Villa_21_22,Crystal Palace_21_22,Southampton_21_22,Watford_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Norwich City_19_20,23.0,22.64950330581225,21.93171219946131,18.466185312619388,12.767145334803704,14.866068747318506,14.491376746189438,14.730919862656235,15.231546211727817,14.45683229480096,9.1104335791443,10.723805294763608,10.04987562112089,8.246211251235321,11.74734012447073,6.782329983125268,6.708203932499369,9.899494936611665,3.605551275463989,10.246950765959598
Watford_19_20,26.248809496813376,27.294688127912362,25.079872407968907,19.621416870348583,15.264337522473747,19.1049731745428,18.49324200890693,17.97220075561143,16.911534525287763,15.524174696260024,13.45362404707371,11.704699910719626,13.30413469565007,10.488088481701515,10.954451150103322,7.0710678118654755,6.557438524302,7.0710678118654755,6.082762530298219,4.58257569495584
Leicester City_20_21,6.4031242374328485,5.0,6.4031242374328485,11.180339887498949,9.9498743710662,4.58257569495584,5.0990195135927845,6.4031242374328485,10.198039027185569,11.704699910719626,9.9498743710662,13.379088160259652,10.44030650891055,13.416407864998739,16.30950643030009,16.673332000533065,17.349351572897472,20.248456731316587,19.72308292331602,23.68543856465402
Tottenham_20_21,7.0,4.358898943540674,6.708203932499369,11.874342087037917,10.63014581273465,4.358898943540674,5.0990195135927845,6.708203932499369,10.488088481701515,12.12435565298214,9.848857801796104,13.74772708486752,10.344080432788601,13.341664064126334,16.431676725154983,16.73320053068151,17.349351572897472,20.199009876724155,19.4164878389476,23.727621035409346
Liverpool_20_21,13.30413469565007,10.816653826391969,13.152946437965905,15.0,10.04987562112089,7.0,7.3484692283495345,9.1104335791443,13.038404810405298,13.74772708486752,8.06225774829855,13.152946437965905,10.04987562112089,12.409673645990857,16.73320053068151,14.89966442575134,15.588457268119896,19.339079605813716,16.401219466856727,21.93171219946131
Southampton_20_21,9.486832980505138,8.717797887081348,9.055385138137417,10.677078252031311,7.0710678118654755,2.8284271247461903,3.0,4.69041575982343,8.774964387392123,9.797958971132712,6.164414002968976,10.295630140987,7.211102550927978,10.04987562112089,13.601470508735444,13.076696830622021,13.784048752090222,17.05872210923198,15.937377450509228,20.199009876724155
Chelsea_20_21,9.0,5.385164807134504,8.306623862918075,13.0,11.180339887498949,4.123105625617661,5.0990195135927845,7.14142842854285,10.862780491200215,12.529964086141668,9.0,13.74772708486752,9.643650760992955,12.569805089976535,16.1245154965971,16.06237840420901,16.583123951777,19.44222209522358,18.027756377319946,23.0
Aston Villa_20_21,9.433981132056603,6.557438524302,8.774964387392123,12.529964086141668,10.04987562112089,3.3166247903554,4.242640687119285,6.4031242374328485,10.295630140987,11.789826122551595,7.810249675906654,12.68857754044952,8.660254037844387,11.575836902790225,15.297058540778355,14.966629547095765,15.524174696260024,18.547236990991408,17.0,21.97726097583591
Everton_20_21,12.529964086141668,11.180339887498949,11.704699910719626,12.206555615733702,7.54983443527075,4.123105625617661,4.242640687119285,5.916079783099616,9.273618495495704,10.04987562112089,3.605551275463989,9.433981132056603,5.385164807134504,7.874007874011811,12.328828005937952,10.862780491200215,11.445523142259598,14.89966442575134,12.68857754044952,17.916472867168917
Crystal Palace_20_21,11.532562594670797,12.68857754044952,10.63014581273465,8.306623862918075,3.605551275463989,4.58257569495584,3.7416573867739413,3.3166247903554,5.477225575051661,5.744562646538029,3.0,5.385164807134504,3.0,5.477225575051661,8.717797887081348,8.366600265340756,9.1104335791443,12.24744871391589,12.36931687685298,15.394804318340652
Manchester Utd_20_21,12.884098726725126,13.038404810405298,12.083045973594572,10.488088481701515,4.898979485566356,5.0990195135927845,4.58257569495584,5.0990195135927845,7.681145747868608,7.874007874011811,2.0,6.6332495807108,3.7416573867739413,5.916079783099616,10.04987562112089,8.54400374531753,9.273618495495704,12.84523257866513,11.575836902790225,15.684387141358123
Wolves_20_21,11.661903789690601,15.165750888103101,10.770329614269007,4.47213595499958,3.7416573867739413,8.12403840463596,7.14142842854285,5.0990195135927845,3.0,1.4142135623730951,7.3484692283495345,3.7416573867739413,5.830951894845301,6.708203932499369,6.4031242374328485,8.54400374531753,9.273618495495704,11.180339887498949,14.2828568570857,14.352700094407323
Arsenal_20_21,12.12435565298214,14.866068747318506,11.090536506409418,5.916079783099616,3.605551275463989,7.280109889280518,6.324555320336759,4.58257569495584,3.1622776601683795,2.23606797749979,5.744562646538029,3.0,4.123105625617661,5.0990195135927845,5.830951894845301,7.3484692283495345,8.06225774829855,10.295630140987,12.767145334803704,13.601470508735444
Manchester City_20_21,12.206555615733702,14.317821063276353,11.180339887498949,7.0,3.3166247903554,6.4031242374328485,5.477225575051661,4.123105625617661,4.0,3.605551275463989,4.358898943540674,3.3166247903554,3.0,4.47213595499958,6.48074069840786,7.0710678118654755,7.810249675906654,10.488088481701515,12.041594578792296,13.74772708486752
West Ham_20_21,10.816653826391969,11.357816691600547,9.433981132056603,8.774964387392123,6.708203932499369,3.605551275463989,3.1622776601683795,3.3166247903554,5.0990195135927845,6.4031242374328485,4.123105625617661,7.280109889280518,3.0,5.830951894845301,8.94427190999916,9.486832980505138,9.9498743710662,12.409673645990857,12.68857754044952,16.15549442140351
Newcastle Utd_20_21,14.142135623730951,15.556349186104045,13.114877048604,9.16515138991168,4.242640687119285,7.3484692283495345,6.557438524302,5.830951894845301,6.082762530298219,5.477225575051661,3.1622776601683795,3.1622776601683795,2.449489742783178,3.0,6.4031242374328485,5.385164807134504,6.164414002968976,9.433981132056603,10.0,12.409673645990857
Leeds United_20_21,16.76305461424021,15.7797338380595,15.7797338380595,14.317821063276353,8.660254037844387,8.306623862918075,8.12403840463596,9.0,10.954451150103322,11.0,3.3166247903554,8.660254037844387,5.385164807134504,6.0,11.045361017187261,7.874007874011811,8.306623862918075,12.083045973594572,8.306623862918075,14.45683229480096
Brighton_20_21,17.74823934929885,18.138357147217054,16.34013463836819,13.076696830622021,9.433981132056603,10.246950765959598,9.797958971132712,9.643650760992955,9.273618495495704,9.0,5.385164807134504,6.708203932499369,4.58257569495584,2.449489742783178,6.48074069840786,4.242640687119285,4.123105625617661,6.782329983125268,5.916079783099616,10.04987562112089
Burnley_20_21,20.518284528683193,23.0,19.209372712298546,12.84523257866513,11.180339887498949,15.132745950421556,14.352700094407323,13.076696830622021,10.488088481701515,9.0,11.0,6.708203932499369,9.433981132056603,6.782329983125268,3.4641016151377544,4.69041575982343,4.358898943540674,2.449489742783178,9.433981132056603,5.385164807134504
Fulham_20_21,21.213203435596427,22.40535650240808,19.849433241279208,14.89966442575134,11.575836902790225,14.352700094407323,13.74772708486752,13.114877048604,11.704699910719626,10.677078252031311,9.273618495495704,7.615773105863909,8.366600265340756,5.385164807134504,5.916079783099616,3.0,2.0,3.0,5.0990195135927845,5.477225575051661
West Brom_20_21,23.49468024894146,24.535688292770594,22.181073012818835,17.08800749063506,13.341664064126334,16.431676725154983,15.84297951775486,15.297058540778355,14.035668847618199,12.884098726725126,11.045361017187261,9.486832980505138,10.488088481701515,7.54983443527075,8.06225774829855,4.58257569495584,3.7416573867739413,4.123105625617661,4.47213595499958,4.242640687119285
Sheffield Utd_20_21,24.269322199023193,26.019223662515376,22.825424421026653,17.11724276862369,15.0,18.138357147217054,17.4928556845359,16.583123951777,14.352700094407323,13.152946437965905,13.45362404707371,10.63014581273465,12.206555615733702,9.273618495495704,7.483314773547883,6.782329983125268,5.916079783099616,2.449489742783178,8.06225774829855,3.0
