Team,Chelsea_21_22,Liverpool_21_22,Manchester City_21_22,West Ham_21_22,Brighton_21_22,Tottenham_21_22,Everton_21_22,Manchester Utd_21_22,Leicester City_21_22,Arsenal_21_22,Wolves_21_22,Brentford_21_22,Aston Villa_21_22,Watford_21_22,Crystal Palace_21_22,Southampton_21_22,Leeds United_21_22,Burnley_21_22,Newcastle Utd_21_22,Norwich City_21_22
Fulham_18_19,30.28200785945344,29.546573405388315,27.331300737432898,19.849433241279208,18.973665961010276,15.748015748023622,14.7648230602334,14.352700094407323,14.035668847618199,15.033296378372908,18.0,17.46424919657298,11.357816691600547,9.486832980505138,11.704699910719626,13.674794331177344,9.695359714832659,10.816653826391969,5.0990195135927845,9.695359714832659
Huddersfield_18_19,30.773365106858236,31.575306807693888,27.2213151776324,20.09975124224178,15.811388300841896,13.92838827718412,16.06237840420901,16.55294535724685,15.84297951775486,13.490737563232042,14.352700094407323,14.52583904633395,11.789826122551595,10.677078252031311,10.04987562112089,8.774964387392123,6.0,4.358898943540674,7.3484692283495345,5.477225575051661
Newcastle Utd_18_19,28.460498941515414,29.427877939124322,24.899799195977465,18.466185312619388,14.247806848775006,13.379088160259652,15.0,15.652475842498529,15.033296378372908,12.68857754044952,12.449899597988733,12.24744871391589,10.677078252031311,10.44030650891055,8.602325267042627,6.6332495807108,5.744562646538029,2.449489742783178,8.06225774829855,9.848857801796104
Liverpool_19_20,5.385164807134504,7.280109889280518,5.916079783099616,9.899494936611665,15.748015748023622,16.73320053068151,14.352700094407323,14.491376746189438,14.866068747318506,16.673332000533065,17.08800749063506,16.522711641858304,18.788294228055936,20.149441679609886,20.12461179749811,21.97726097583591,23.958297101421877,26.476404589747453,26.645825188948457,33.85262175962151
Manchester City_19_20,9.0,4.123105625617661,10.344080432788601,13.19090595827292,20.396078054371138,20.784609690826528,15.684387141358123,15.165750888103101,16.0312195418814,20.049937655763422,20.8806130178211,19.313207915827967,19.313207915827967,20.83266665599966,21.18962010041709,23.895606290697042,25.179356624028344,27.294688127912362,25.88435821108957,34.84250278036869
Leicester City_19_20,9.9498743710662,11.874342087037917,6.4031242374328485,2.0,7.3484692283495345,8.831760866327848,6.782329983125268,7.615773105863909,7.681145747868608,8.366600265340756,8.12403840463596,7.14142842854285,10.344080432788601,12.083045973594572,11.180339887498949,12.68857754044952,15.0996688705415,17.291616465790582,18.384776310850235,25.41653005427767
Chelsea_19_20,12.727922061357855,12.0,10.488088481701515,5.0,11.357816691600547,10.246950765959598,5.0,4.358898943540674,5.0990195135927845,9.539392014169456,11.874342087037917,10.677078252031311,9.273618495495704,10.344080432788601,11.313708498984761,14.352700094407323,15.0,17.72004514666935,16.401219466856727,24.392621835300936
Arsenal_19_20,15.165750888103101,16.3707055437449,11.74734012447073,4.123105625617661,5.0,4.123105625617661,3.0,4.358898943540674,3.7416573867739413,3.3166247903554,5.385164807134504,4.69041575982343,5.830951894845301,7.14142842854285,6.6332495807108,8.602325267042627,10.246950765959598,12.884098726725126,13.74772708486752,20.273134932713294
Crystal Palace_19_20,18.384776310850235,20.639767440550294,14.696938456699069,8.54400374531753,1.7320508075688772,3.3166247903554,8.06225774829855,9.433981132056603,8.602325267042627,3.605551275463989,1.7320508075688772,3.7416573867739413,8.12403840463596,9.0,7.0710678118654755,6.324555320336759,9.219544457292887,11.224972160321824,14.45683229480096,18.681541692269406
Tottenham_19_20,16.24807680927192,16.55294535724685,13.038404810405298,5.916079783099616,7.810249675906654,6.708203932499369,2.23606797749979,3.0,2.8284271247461903,5.385164807134504,7.280109889280518,5.656854249492381,3.4641016151377544,5.385164807134504,5.0990195135927845,8.12403840463596,9.1104335791443,11.489125293076057,11.357816691600547,19.209372712298546
Burnley_19_20,16.881943016134134,18.193405398660254,13.30413469565007,6.48074069840786,4.69041575982343,4.69041575982343,4.69041575982343,6.0,5.385164807134504,3.4641016151377544,3.7416573867739413,2.23606797749979,4.58257569495584,6.324555320336759,4.358898943540674,5.744562646538029,8.12403840463596,10.246950765959598,12.083045973594572,18.547236990991408
Sheffield Utd_19_20,18.466185312619388,21.047565179849187,14.730919862656235,9.899494936611665,3.7416573867739413,6.782329983125268,10.099504938362077,11.489125293076057,10.816653826391969,6.6332495807108,2.449489742783178,3.605551275463989,9.643650760992955,10.954451150103322,8.18535277187245,6.4031242374328485,10.295630140987,11.357816691600547,15.556349186104045,19.79898987322333
Bournemouth_19_20,17.320508075688775,18.05547008526779,13.92838827718412,6.557438524302,6.4031242374328485,5.0,3.0,4.123105625617661,3.4641016151377544,3.605551275463989,5.744562646538029,4.47213595499958,2.8284271247461903,4.58257569495584,3.7416573867739413,6.48074069840786,7.681145747868608,10.198039027185569,10.816653826391969,17.916472867168917
West Ham_19_20,18.547236990991408,19.6468827043885,15.033296378372908,7.681145747868608,5.385164807134504,3.605551275463989,4.58257569495584,5.744562646538029,4.898979485566356,2.23606797749979,4.58257569495584,4.0,3.4641016151377544,4.58257569495584,3.1622776601683795,5.0990195135927845,6.557438524302,9.16515138991168,10.63014581273465,16.76305461424021
Aston Villa_19_20,16.881943016134134,17.11724276862369,13.674794331177344,6.782329983125268,8.246211251235321,7.211102550927978,3.1622776601683795,3.7416573867739413,3.605551275463989,5.830951894845301,7.483314773547883,5.744562646538029,3.0,5.0990195135927845,4.58257569495584,7.681145747868608,8.602325267042627,10.816653826391969,10.677078252031311,18.708286933869708
