Team,Manchester City_21_22,Liverpool_21_22,Chelsea_21_22,Arsenal_21_22,Manchester Utd_21_22,Tottenham_21_22,West Ham_21_22,Wolves_21_22,Brighton_21_22,Southampton_21_22,Aston Villa_21_22,Leicester City_21_22,Crystal Palace_21_22,Brentford_21_22,Leeds United_21_22,Everton_21_22,Newcastle Utd_21_22,Burnley_21_22,Norwich City_21_22,Watford_21_22
Chelsea_16_17,7.3484692283495345,13.341664064126334,12.328828005937952,20.97617696340303,25.199206336708304,28.337254630609507,25.199206336708304,33.03028912982749,33.27160951922825,39.30648801406709,39.11521443121589,41.12177038990418,39.72404813208241,45.35416188179427,49.29503017546495,46.17358552246078,50.37856687124,46.84015371452148,59.80802621722272,55.09083408335728
Tottenham_16_17,14.2828568570857,15.811388300841896,3.7416573867739413,14.352700094407323,18.788294228055936,22.02271554554524,18.466185312619388,26.019223662515376,25.39685019840059,31.89043743820395,31.559467676119,34.539832078341085,31.843366656181317,37.69615364994153,42.42640687119285,38.600518131237564,43.12771730569565,38.39270764090493,52.54521862167861,47.29693436154187
Arsenal_16_17,15.394804318340652,11.532562594670797,9.1104335791443,15.84297951775486,17.204650534085253,22.360679774997898,15.362291495737216,32.61901286060018,29.597297173897484,31.080540535840107,30.347981810987037,30.331501776206203,30.740852297878796,37.013511046643494,39.91240408695021,37.134889255254286,41.38840417314975,40.55859958134649,52.05766033928148,46.17358552246078
Liverpool_16_17,18.05547008526779,13.038404810405298,11.832159566199232,16.61324772583615,16.822603841260722,22.338307903688676,14.52583904633395,34.10278580995987,30.380915061926625,30.28200785945344,29.427877939124322,28.478061731796284,29.832867780352597,36.124783736376884,38.44476557348217,36.0,40.124805295477756,40.47221268969612,51.07837115648854,45.02221673796171
Manchester City_16_17,19.519221295943137,16.583123951777,10.246950765959598,11.874342087037917,12.569805089976535,17.72004514666935,11.224972160321824,29.631064780058107,26.038433132583073,26.68332812825267,26.095976701399778,26.19160170741759,26.739483914241877,32.71085446759225,35.397740040855716,32.87856444554719,36.945906403822335,36.78314831549904,47.47630988187688,41.97618372363071
Manchester Utd_16_17,27.53179979587241,28.53068523537421,13.490737563232042,5.830951894845301,11.180339887498949,10.63014581273465,13.74772708486752,13.601470508735444,12.206555615733702,20.904544960366874,21.307275752662516,26.92582403567252,22.045407685048602,26.43860813280457,31.96873472629156,28.035691537752374,32.155870381627054,26.30589287593181,40.13726448077895,36.235341863986875
Everton_16_17,30.675723300355934,29.949958263743873,15.132745950421556,5.744562646538029,7.874007874011811,7.874007874011811,9.899494936611665,14.7648230602334,9.899494936611665,15.811388300841896,15.905973720586866,21.6794833886788,16.401219466856727,21.354156504062622,27.0,22.737634001804146,27.147743920996454,21.97726097583591,35.832945734337834,31.080540535840107
West Brom_16_17,37.107950630558946,35.566838487557476,21.61018278497431,10.723805294763608,8.717797887081348,6.324555320336759,10.954451150103322,16.1245154965971,8.48528137423857,8.831760866327848,9.219544457292887,16.3707055437449,10.04987562112089,14.352700094407323,20.12461179749811,15.84297951775486,20.12461179749811,16.401219466856727,28.879058156387302,24.166091947189145
Stoke City_16_17,43.60045871318328,41.24318125460256,28.337254630609507,17.291616465790582,13.416407864998739,10.954451150103322,14.966629547095765,21.2602916254693,13.2664991614216,1.4142135623730951,3.0,11.489125293076057,5.0,7.3484692283495345,12.68857754044952,8.660254037844387,12.68857754044952,13.45362404707371,22.135943621178654,17.204650534085253
Burnley_16_17,45.221676218380054,43.64630568559039,29.8496231131986,18.411952639521967,15.748015748023622,11.832159566199232,18.0,18.33030277982336,10.770329614269007,5.0990195135927845,7.0,15.748015748023622,8.306623862918075,7.874007874011811,14.45683229480096,10.344080432788601,13.601470508735444,10.63014581273465,20.83266665599966,17.320508075688775
West Ham_16_17,46.82947789587238,43.94314508543966,32.07802986469088,21.0,16.30950643030009,14.352700094407323,17.4928556845359,25.96150997149434,18.16590212458495,4.0,4.58257569495584,8.602325267042627,6.557438524302,6.164414002968976,8.06225774829855,6.082762530298219,9.0,15.7797338380595,19.544820285692065,14.628738838327793
Southampton_16_17,46.04345773288535,45.01110973970759,30.298514815086232,19.949937343260004,18.681541692269406,14.730919862656235,20.808652046684813,15.0,8.06225774829855,10.04987562112089,11.313708498984761,20.518284528683193,11.575836902790225,11.180339887498949,18.867962264113206,13.92838827718412,17.204650534085253,7.3484692283495345,22.47220505424423,19.209372712298546
Watford_16_17,48.05205510693585,45.44227107000705,33.03028912982749,21.79449471770337,17.549928774784245,14.966629547095765,18.973665961010276,24.899799195977465,17.204650534085253,3.7416573867739413,5.0,10.770329614269007,6.708203932499369,4.242640687119285,8.06225774829855,5.196152422706632,8.06225774829855,13.601470508735444,17.832554500127006,13.2664991614216
Bournemouth_16_17,47.10626285325551,43.508619835614184,32.38826948140329,22.293496809607955,17.146428199482248,16.431676725154983,17.378147196982766,28.600699292150182,20.54263858417414,6.164414002968976,5.196152422706632,5.477225575051661,6.082762530298219,7.3484692283495345,7.681145747868608,5.744562646538029,9.1104335791443,17.349351572897472,20.73644135332772,14.352700094407323
Middlesbrough_16_17,52.306787322488084,51.28352561983234,36.359317925395686,27.018512172212592,25.942243542145693,22.20360331117452,27.65863337187866,18.466185312619388,13.74772708486752,15.7797338380595,16.73320053068151,25.475478405713993,16.30950643030009,14.035668847618199,21.633307652783937,16.673332000533065,18.973665961010276,3.7416573867739413,21.0,18.466185312619388
Leicester City_16_17,53.225933528685054,50.566787519082126,37.589892258425,27.0,23.280893453645632,20.54263858417414,24.372115213907882,26.570660511172846,19.235384061671343,8.831760866327848,9.433981132056603,15.165750888103101,9.433981132056603,2.8284271247461903,8.774964387392123,4.58257569495584,6.082762530298219,9.539392014169456,13.416407864998739,7.874007874011811
