Team,Liverpool_21_22,Manchester City_21_22,Chelsea_21_22,Manchester Utd_21_22,Everton_21_22,Brighton_21_22,West Ham_21_22,Aston Villa_21_22,Brentford_21_22,Arsenal_21_22,Tottenham_21_22,Watford_21_22,Leicester City_21_22,Wolves_21_22,Crystal Palace_21_22,Southampton_21_22,Newcastle Utd_21_22,Leeds United_21_22,Burnley_21_22,Norwich City_21_22
Everton_19_20,13.19090595827292,12.206555615733702,11.575836902790225,10.770329614269007,9.433981132056603,7.810249675906654,9.0,5.385164807134504,5.385164807134504,2.23606797749979,2.23606797749979,2.0,2.23606797749979,4.58257569495584,1.4142135623730951,3.7416573867739413,6.708203932499369,6.48074069840786,5.385164807134504,10.344080432788601
Brighton_19_20,13.416407864998739,12.12435565298214,11.575836902790225,11.045361017187261,9.9498743710662,8.18535277187245,9.433981132056603,5.744562646538029,5.196152422706632,3.605551275463989,3.3166247903554,2.449489742783178,3.0,3.605551275463989,1.4142135623730951,2.449489742783178,7.0,6.782329983125268,5.0,10.44030650891055
Norwich City_19_20,14.142135623730951,15.066519173319364,14.212670403551895,12.083045973594572,10.344080432788601,11.445523142259598,8.774964387392123,8.06225774829855,9.539392014169456,6.4031242374328485,7.681145747868608,5.477225575051661,4.58257569495584,10.816653826391969,5.830951894845301,8.831760866327848,3.605551275463989,4.242640687119285,6.4031242374328485,9.433981132056603
Newcastle Utd_19_20,14.7648230602334,13.30413469565007,12.806248474865697,12.409673645990857,11.357816691600547,9.433981132056603,10.816653826391969,7.14142842854285,6.4031242374328485,4.58257569495584,4.123105625617661,3.7416573867739413,4.123105625617661,3.3166247903554,2.449489742783178,1.4142135623730951,7.0,6.6332495807108,4.358898943540674,9.643650760992955
Aston Villa_19_20,14.352700094407323,13.45362404707371,12.884098726725126,12.083045973594572,11.0,10.04987562112089,9.9498743710662,7.0,6.708203932499369,5.196152422706632,5.385164807134504,3.1622776601683795,3.3166247903554,5.385164807134504,2.0,2.8284271247461903,5.196152422706632,5.0990195135927845,3.0,9.0
Wolves_19_20,14.594519519326424,14.352700094407323,13.674794331177344,12.36931687685298,11.045361017187261,10.862780491200215,9.695359714832659,7.483314773547883,7.874007874011811,5.477225575051661,6.164414002968976,3.605551275463989,3.1622776601683795,7.483314773547883,3.0,5.0,3.1622776601683795,3.3166247903554,2.8284271247461903,8.12403840463596
Watford_19_20,21.470910553583888,21.77154105707724,21.0,19.261360284258224,17.4928556845359,17.4928556845359,16.186414056238647,14.491376746189438,15.297058540778355,10.677078252031311,11.40175425099138,10.723805294763608,9.899494936611665,13.638181696985855,10.04987562112089,11.180339887498949,5.0990195135927845,4.58257569495584,7.0710678118654755,3.4641016151377544
Everton_20_21,5.196152422706632,8.246211251235321,7.280109889280518,4.123105625617661,2.8284271247461903,7.211102550927978,2.449489742783178,6.164414002968976,8.246211251235321,9.899494936611665,10.770329614269007,9.219544457292887,9.273618495495704,13.638181696985855,10.63014581273465,13.601470508735444,13.19090595827292,13.74772708486752,14.352700094407323,19.026297590440446
Liverpool_20_21,10.04987562112089,13.341664064126334,12.36931687685298,9.219544457292887,7.615773105863909,11.40175425099138,6.6332495807108,9.695359714832659,12.083045973594572,11.489125293076057,12.727922061357855,11.180339887498949,10.770329614269007,16.55294535724685,12.449899597988733,15.84297951775486,12.806248474865697,13.45362404707371,15.165750888103101,18.49324200890693
Aston Villa_20_21,5.385164807134504,8.602325267042627,7.681145747868608,4.58257569495584,3.7416573867739413,8.12403840463596,2.449489742783178,6.6332495807108,8.602325267042627,10.488088481701515,11.40175425099138,9.433981132056603,9.486832980505138,14.0,10.816653826391969,13.74772708486752,13.038404810405298,13.674794331177344,14.2828568570857,19.026297590440446
Leicester City_20_21,4.898979485566356,7.14142842854285,6.164414002968976,3.1622776601683795,1.7320508075688772,5.916079783099616,1.0,4.58257569495584,6.557438524302,8.774964387392123,9.539392014169456,7.874007874011811,8.06225774829855,12.041594578792296,9.273618495495704,12.083045973594572,12.36931687685298,12.884098726725126,13.152946437965905,18.138357147217054
Tottenham_20_21,5.0990195135927845,8.306623862918075,7.483314773547883,4.69041575982343,4.58257569495584,8.774964387392123,3.0,7.14142842854285,8.774964387392123,11.357816691600547,12.206555615733702,9.899494936611665,10.04987562112089,14.247806848775006,11.224972160321824,13.92838827718412,13.45362404707371,14.142135623730951,14.52583904633395,19.519221295943137
Manchester City_20_21,7.810249675906654,7.874007874011811,7.0,5.385164807134504,3.7416573867739413,3.7416573867739413,4.0,1.4142135623730951,3.7416573867739413,4.898979485566356,5.477225575051661,4.58257569495584,4.898979485566356,8.366600265340756,5.916079783099616,8.660254037844387,10.198039027185569,10.44030650891055,10.295630140987,15.297058540778355
Leeds United_20_21,7.0710678118654755,8.54400374531753,7.615773105863909,5.0990195135927845,3.605551275463989,6.4031242374328485,1.7320508075688772,3.605551275463989,5.744562646538029,7.14142842854285,8.06225774829855,5.830951894845301,5.916079783099616,10.63014581273465,7.211102550927978,10.198039027185569,9.9498743710662,10.488088481701515,10.816653826391969,15.7797338380595
Southampton_20_21,8.12403840463596,8.774964387392123,7.874007874011811,5.830951894845301,4.123105625617661,5.385164807134504,3.3166247903554,2.23606797749979,4.58257569495584,5.196152422706632,6.082762530298219,4.242640687119285,4.358898943540674,9.0,5.656854249492381,8.717797887081348,9.1104335791443,9.486832980505138,9.643650760992955,14.594519519326424
Crystal Palace_20_21,9.486832980505138,9.433981132056603,8.602325267042627,7.0710678118654755,5.385164807134504,5.0,5.196152422706632,2.23606797749979,4.123105625617661,3.3166247903554,4.123105625617661,3.1622776601683795,3.3166247903554,7.54983443527075,4.47213595499958,7.483314773547883,8.660254037844387,8.831760866327848,8.774964387392123,13.601470508735444
Wolves_20_21,10.63014581273465,9.695359714832659,9.0,8.18535277187245,6.782329983125268,4.69041575982343,7.0710678118654755,3.1622776601683795,3.7416573867739413,2.449489742783178,2.449489742783178,3.3166247903554,3.7416573867739413,5.830951894845301,4.123105625617661,6.4031242374328485,9.273618495495704,9.219544457292887,8.602325267042627,13.416407864998739
Chelsea_20_21,7.3484692283495345,9.0,8.12403840463596,5.656854249492381,4.58257569495584,7.54983443527075,2.23606797749979,4.58257569495584,6.4031242374328485,8.06225774829855,9.0,6.324555320336759,6.4031242374328485,11.180339887498949,7.615773105863909,10.488088481701515,9.848857801796104,10.488088481701515,10.816653826391969,15.84297951775486
Arsenal_20_21,9.1104335791443,8.246211251235321,7.54983443527075,6.708203932499369,5.656854249492381,4.47213595499958,5.477225575051661,1.4142135623730951,2.0,4.242640687119285,4.47213595499958,3.0,3.7416573867739413,6.164414002968976,4.123105625617661,6.4031242374328485,9.273618495495704,9.433981132056603,8.602325267042627,14.071247279470288
West Ham_20_21,7.810249675906654,8.602325267042627,7.810249675906654,5.916079783099616,5.0990195135927845,7.0710678118654755,3.1622776601683795,3.7416573867739413,5.0990195135927845,7.3484692283495345,8.12403840463596,5.196152422706632,5.477225575051661,9.695359714832659,6.4031242374328485,9.0,9.273618495495704,9.848857801796104,9.695359714832659,15.0996688705415
Newcastle Utd_20_21,11.0,11.045361017187261,10.246950765959598,8.660254037844387,7.0710678118654755,7.0710678118654755,6.164414002968976,3.7416573867739413,5.0990195135927845,3.1622776601683795,4.242640687119285,1.7320508075688772,1.4142135623730951,7.3484692283495345,3.0,6.4031242374328485,6.48074069840786,6.708203932499369,6.782329983125268,11.661903789690601
Manchester Utd_20_21,12.884098726725126,13.74772708486752,12.884098726725126,10.770329614269007,9.0,10.04987562112089,7.54983443527075,6.708203932499369,8.306623862918075,5.385164807134504,6.708203932499369,4.47213595499958,3.605551275463989,10.04987562112089,5.0990195135927845,8.366600265340756,4.58257569495584,5.0990195135927845,6.708203932499369,10.344080432788601
Brighton_20_21,13.038404810405298,13.74772708486752,12.96148139681572,11.045361017187261,9.643650760992955,10.816653826391969,7.810249675906654,7.14142842854285,8.306623862918075,6.708203932499369,7.810249675906654,4.69041575982343,4.123105625617661,9.9498743710662,5.0990195135927845,7.874007874011811,4.123105625617661,4.898979485566356,5.916079783099616,10.246950765959598
West Brom_20_21,17.378147196982766,17.46424919657298,16.73320053068151,15.165750888103101,13.601470508735444,13.601470508735444,12.206555615733702,10.344080432788601,11.0,7.280109889280518,8.06225774829855,6.48074069840786,5.744562646538029,9.9498743710662,5.830951894845301,7.3484692283495345,1.0,0.0,3.3166247903554,5.385164807134504
Sheffield Utd_20_21,18.384776310850235,17.0,16.55294535724685,16.1245154965971,15.132745950421556,13.601470508735444,14.177446878757825,11.0,10.246950765959598,8.306623862918075,8.06225774829855,7.211102550927978,7.280109889280518,6.4031242374328485,5.830951894845301,3.7416573867739413,6.708203932499369,6.164414002968976,3.0,7.14142842854285
Burnley_20_21,19.4164878389476,18.601075237738275,18.027756377319946,17.11724276862369,15.811388300841896,14.7648230602334,14.696938456699069,11.916375287812984,11.74734012447073,8.48528137423857,8.602325267042627,7.810249675906654,7.483314773547883,8.602325267042627,6.557438524302,5.916079783099616,4.898979485566356,4.123105625617661,2.449489742783178,4.242640687119285
Fulham_20_21,19.209372712298546,19.026297590440446,18.35755975068582,17.0,15.556349186104045,15.297058540778355,14.142135623730951,12.083045973594572,12.409673645990857,8.94427190999916,9.486832980505138,8.06225774829855,7.483314773547883,10.488088481701515,7.14142842854285,7.681145747868608,2.8284271247461903,2.23606797749979,3.1622776601683795,3.7416573867739413
