Team,Chelsea_21_22,Manchester City_21_22,Liverpool_21_22,Tottenham_21_22,West Ham_21_22,Arsenal_21_22,Manchester Utd_21_22,Wolves_21_22,Brighton_21_22,Leicester City_21_22,Crystal Palace_21_22,Brentford_21_22,Aston Villa_21_22,Everton_21_22,Leeds United_21_22,Southampton_21_22,Watford_21_22,Burnley_21_22,Norwich City_21_22,Newcastle Utd_21_22
Manchester Utd_19_20,22.135943621178654,18.466185312619388,26.038433132583073,8.602325267042627,7.211102550927978,7.0710678118654755,8.18535277187245,10.723805294763608,8.306623862918075,8.12403840463596,4.123105625617661,4.898979485566356,6.6332495807108,8.602325267042627,9.055385138137417,9.055385138137417,10.488088481701515,11.357816691600547,18.81488772222678,17.74823934929885
Burnley_19_20,24.289915602982237,20.518284528683193,27.60434748368452,8.602325267042627,8.366600265340756,5.830951894845301,6.4031242374328485,11.704699910719626,8.660254037844387,5.477225575051661,2.23606797749979,3.7416573867739413,3.7416573867739413,5.830951894845301,7.615773105863909,7.615773105863909,7.874007874011811,10.04987562112089,16.492422502470642,15.394804318340652
Crystal Palace_19_20,27.730849247724095,23.49468024894146,33.24154027718932,7.681145747868608,13.45362404707371,6.708203932499369,12.884098726725126,6.782329983125268,3.1622776601683795,11.445523142259598,6.6332495807108,4.58257569495584,8.06225774829855,7.810249675906654,3.605551275463989,3.605551275463989,11.180339887498949,8.602325267042627,13.74772708486752,16.55294535724685
Bournemouth_19_20,26.645825188948457,22.825424421026653,30.23243291566195,9.695359714832659,11.045361017187261,7.0710678118654755,8.774964387392123,11.180339887498949,7.681145747868608,7.0710678118654755,1.0,1.4142135623730951,3.1622776601683795,4.242640687119285,5.0990195135927845,5.0990195135927845,6.782329983125268,7.280109889280518,14.142135623730951,13.601470508735444
West Ham_19_20,28.879058156387302,25.0,31.96873472629156,10.862780491200215,12.806248474865697,7.615773105863909,8.660254037844387,13.076696830622021,9.433981132056603,6.164414002968976,3.605551275463989,4.0,2.0,1.4142135623730951,5.0990195135927845,5.0990195135927845,4.69041575982343,7.0,11.916375287812984,11.445523142259598
Newcastle Utd_19_20,30.740852297878796,26.60826939130014,35.0,10.723805294763608,15.264337522473747,8.306623862918075,12.24744871391589,11.224972160321824,7.615773105863909,9.9498743710662,6.324555320336759,5.0,6.082762530298219,4.58257569495584,2.23606797749979,2.23606797749979,7.810249675906654,6.164414002968976,9.848857801796104,12.409673645990857
Aston Villa_19_20,26.90724809414742,23.430749027719962,28.982753492378876,12.24744871391589,11.045361017187261,9.16515138991168,7.0,14.730919862656235,11.357816691600547,5.0990195135927845,3.0,5.0990195135927845,2.449489742783178,4.47213595499958,8.246211251235321,8.246211251235321,4.898979485566356,8.660254037844387,15.165750888103101,12.36931687685298
Brighton_19_20,28.948229652260256,25.03996805109783,32.64965543462902,10.770329614269007,13.341664064126334,8.12403840463596,10.44030650891055,11.532562594670797,7.810249675906654,8.246211251235321,3.3166247903554,2.449489742783178,3.7416573867739413,3.1622776601683795,3.1622776601683795,3.1622776601683795,6.164414002968976,5.385164807134504,11.74734012447073,12.041594578792296
Everton_19_20,31.272991542223778,27.294688127912362,35.07135583350036,12.24744871391589,15.684387141358123,9.695359714832659,12.36931687685298,12.36931687685298,8.660254037844387,9.899494936611665,5.744562646538029,4.69041575982343,5.477225575051661,3.7416573867739413,2.449489742783178,2.449489742783178,6.48074069840786,4.123105625617661,9.38083151964686,10.816653826391969
Southampton_19_20,37.960505792204614,34.23448553724738,39.30648801406709,19.87460691435179,21.656407827707714,16.401219466856727,15.033296378372908,22.135943621178654,18.49324200890693,12.12435565298214,13.2664991614216,13.74772708486752,10.63014581273465,8.774964387392123,12.529964086141668,12.529964086141668,7.280109889280518,11.224972160321824,8.306623862918075,5.477225575051661
Norwich City_19_20,37.20215047547655,33.481338085566414,38.8329756778952,19.131126469708992,20.92844953645635,15.748015748023622,14.730919862656235,20.808652046684813,17.11724276862369,11.74734012447073,11.874342087037917,12.24744871391589,9.486832980505138,7.483314773547883,10.954451150103322,10.954451150103322,6.0,9.1104335791443,7.3484692283495345,4.123105625617661
Watford_19_20,41.048751503547585,37.094473981982816,44.05678154382138,21.42428528562855,25.15949125081825,18.788294228055936,20.248456731316587,20.83266665599966,17.4928556845359,17.291616465790582,15.0996688705415,14.45683229480096,13.74772708486752,11.357816691600547,11.357816691600547,11.357816691600547,11.357816691600547,8.831760866327848,2.23606797749979,7.3484692283495345
Liverpool_20_21,13.490737563232042,13.076696830622021,9.899494936611665,20.97617696340303,13.19090595827292,20.639767440550294,16.401219466856727,26.92582403567252,26.248809496813376,19.390719429665317,22.693611435820433,24.20743687382041,23.021728866442675,25.337718918639855,28.035691537752374,28.035691537752374,25.729360660537214,30.479501308256342,36.138621999185304,33.12099032335839
Leicester City_20_21,14.352700094407323,10.723805294763608,18.16590212458495,10.198039027185569,3.1622776601683795,10.295630140987,9.433981132056603,16.0312195418814,15.394804318340652,12.0,13.379088160259652,14.352700094407323,14.352700094407323,16.55294535724685,17.944358444926362,17.944358444926362,18.05547008526779,21.18962010041709,27.09243436828813,25.865034312755125
